V_sipm	I_sipm	R_rtd
0.01	-1.28821e-09	854.551
0.02	-1.86005e-09	854.5548
0.03	-9.96959e-10	854.5632
0.04	-1.2449e-09	854.5482
0.05	-8.54397e-10	854.5513
0.06	-9.3652e-10	854.5562
0.07	-1.53896e-09	854.5436
0.08	-1.58513e-09	854.5334
0.09	-9.05001e-10	854.5188
0.1	-8.67498e-10	854.5333
0.11	-4.35567e-10	854.5237
0.12	-1.23262e-09	854.5117
0.13	-2.04687e-09	854.5042
0.14	-1.20052e-09	854.5079
0.15	-1.58086e-09	854.5193
0.16	-8.89051e-10	854.501
0.17	-8.89325e-10	854.5045
0.18	-1.81861e-09	854.4858
0.19	-1.45148e-09	854.4899
0.2	-8.47495e-10	854.4803
0.21	-7.76231e-10	854.4793
0.22	-3.2264e-10	854.4663
0.23	-1.2248e-09	854.4786
0.24	-1.52732e-09	854.4548
0.25	-6.83522e-10	854.4633
0.26	-7.14064e-10	854.465
0.27	-2.78664e-10	854.4501
0.28	-3.95989e-10	854.4319
0.29	-5.45907e-10	854.4378
0.3	8.4281e-12	854.4523
0.31	5.01287e-10	854.4133
0.32	7.25043e-10	854.4277
0.33	2.70764e-09	854.4214
0.34	2.03854e-09	854.4078
0.35	4.8841e-09	854.4094
0.36	6.58729e-09	854.4045
0.37	9.35208e-09	854.4146
0.38	1.22434e-08	854.4076
0.39	1.7539e-08	854.4034
0.4	2.4088e-08	854.3993
0.41	3.29664e-08	854.3892
0.42	4.52245e-08	854.3879
0.43	6.24028e-08	854.3754
0.44	8.58725e-08	854.3662
0.45	1.19956e-07	854.3644
0.46	1.68613e-07	854.3533
0.47	2.39578e-07	854.3532
0.48	3.43373e-07	854.3491
0.49	4.97756e-07	854.3575
0.5	7.27734e-07	854.3472
0.51	1.07431e-06	854.3414
0.52	1.60205e-06	854.331
0.53	2.40644e-06	854.34
0.54	3.6472e-06	854.3303
0.55	5.55449e-06	854.3387
0.56	8.51518e-06	854.325
0.57	1.30647e-05	854.3354
0.58	2.01399e-05	854.3012
0.59	3.09693e-05	854.2924
0.6	4.75149e-05	854.3003
0.61	7.22391e-05	854.2817
0.62	0.000108533	854.2975
0.63	0.000160498	854.295
0.64	0.000231798	854.2796
0.65	0.000326407	854.2781
0.66	0.000445727	854.2755
0.67	0.000591131	854.2736
0.68	0.000760716	854.2572
0.69	0.000953708	854.278
0.7	0.00116647	854.274
0.71	0.00139685	854.2656
0.72	0.00164327	854.2538
0.73	0.00190223	854.2656
0.74	0.00217347	854.2313
0.75	0.00245383	854.2546
0.76	0.00274349	854.2376
0.77	0.00303979	854.2315
0.78	0.0033436	854.2239
0.79	0.00365207	854.2332
0.8	0.0039668	854.229
0.81	0.00428487	854.2089
0.82	0.00460704	854.2212
0.83	0.00493406	854.2218
0.84	0.005263	854.228
0.85	0.00559613	854.2259
0.86	0.00593071	854.216
0.87	0.00626909	854.2175
0.88	0.00660838	854.2081
0.89	0.00695107	854.2086
0.9	0.00729455	854.208
0.91	0.00763965	854.197
0.92	0.00798747	854.2036
0.93	0.0083357	854.222
0.94	0.00868643	854.2278
0.95	0.00903731	854.2319
0.96	0.00939047	854.2202
0.97	0.00974364	854.2094
0.98	0.0100984	854.2192
0.99	0.010453	854.2466
1.0	0.0108061	854.2307
