V_sipm	I_sipm	R_rtd
20.0	-8.25881e-09	854.5679
20.1	7.40094e-09	854.5741
20.2	3.60597e-09	854.5789
20.3	1.00005e-09	854.5843
20.4	4.4714e-09	854.5877
20.5	3.95273e-09	854.5834
20.6	2.82578e-09	854.588
20.7	3.23095e-09	854.6
20.8	4.36379e-09	854.6111
20.9	3.90253e-09	854.6109
21.0	2.90201e-09	854.6063
21.1	3.16728e-09	854.6167
21.2	2.82389e-09	854.6108
21.3	4.2339e-09	854.6214
21.4	9.75621e-10	854.6224
21.5	4.51337e-09	854.626
21.6	4.07269e-09	854.6559
21.7	2.93707e-09	854.6484
21.8	3.02064e-09	854.6678
21.9	2.93765e-09	854.6598
22.0	2.97829e-09	854.668
22.1	3.86252e-09	854.6778
22.2	3.63255e-09	854.6824
22.3	4.41954e-09	854.6747
22.4	3.27514e-09	854.668
22.5	1.1602e-09	854.6924
22.6	2.7795e-09	854.6933
22.7	3.20185e-09	854.6806
22.8	4.52101e-09	854.6979
22.9	3.65211e-09	854.6984
23.0	2.81577e-09	854.6914
23.1	3.16308e-09	854.7059
23.2	4.39924e-09	854.7158
23.3	4.2881e-09	854.7183
23.4	3.99085e-09	854.7238
23.5	2.87105e-09	854.7104
23.6	1.1579e-09	854.7271
23.7	3.69012e-09	854.7385
23.8	1.52074e-08	854.7251
23.9	5.40907e-08	854.7194
24.0	1.19274e-07	854.7382
24.1	2.04992e-07	854.7432
24.2	3.09235e-07	854.7354
24.3	4.43375e-07	854.7444
24.4	5.81595e-07	854.7318
24.5	7.46928e-07	854.7651
24.6	9.22218e-07	854.7471
24.7	1.11695e-06	854.7662
24.8	1.32689e-06	854.7598
24.9	1.55354e-06	854.7462
25.0	1.78181e-06	854.7554
25.1	2.03796e-06	854.7515
25.2	2.29119e-06	854.7621
25.3	2.56455e-06	854.7692
25.4	2.85262e-06	854.7509
25.5	3.15895e-06	854.7515
25.6	3.4534e-06	854.7455
25.7	3.78597e-06	854.7505
25.8	4.10946e-06	854.7598
25.9	4.45521e-06	854.7599
26.0	4.78583e-06	854.7739
26.1	5.15478e-06	854.7829
26.2	5.50836e-06	854.7794
26.3	5.90066e-06	854.8016
26.4	6.28239e-06	854.7856
26.5	6.71196e-06	854.7896
26.6	7.1394e-06	854.7909
26.7	7.5768e-06	854.7972
26.8	8.00368e-06	854.8106
26.9	8.45618e-06	854.8137
27.0	8.95014e-06	854.8133
27.1	9.41627e-06	854.8405
27.2	9.96136e-06	854.8198
27.3	1.04953e-05	854.838
27.4	1.10214e-05	854.8336
27.5	1.15394e-05	854.8438
27.6	1.20686e-05	854.8469
27.7	1.26498e-05	854.8285
27.8	1.32635e-05	854.8454
27.9	1.39137e-05	854.8561
28.0	1.45289e-05	854.8467
28.1	1.52174e-05	854.8545
28.2	1.5809e-05	854.8516
28.3	1.65336e-05	854.8611
28.4	1.72568e-05	854.8835
28.5	1.80156e-05	854.8704
28.6	1.87689e-05	854.8715
28.7	1.96267e-05	854.8622
28.8	2.03705e-05	854.8884
28.9	2.11895e-05	854.8798
29.0	2.20197e-05	854.8803
29.1	2.3068e-05	854.8826
29.2	2.40464e-05	854.8876
29.3	2.49982e-05	854.907
29.4	2.61583e-05	854.8923
29.5	2.70376e-05	854.8954
29.6	2.80015e-05	854.8907
29.7	2.93189e-05	854.9075
29.8	3.04806e-05	854.9034
29.9	3.17016e-05	854.8958
