N	R	I
0	945.057	9.7e-05
1	945.056	9.7e-05
2	945.056	9.7e-05
3	945.067	9.7e-05
4	945.071	9.7e-05
5	945.089	9.7e-05
6	945.072	9.7e-05
7	945.073	9.7e-05
8	945.07	9.7e-05
9	945.079	9.7e-05
10	945.077	9.7e-05
11	945.07	9.7e-05
12	945.069	9.7e-05
13	945.072	9.7e-05
14	945.069	9.7e-05
15	945.063	9.7e-05
16	945.07	9.7e-05
17	945.089	9.7e-05
18	945.093	9.7e-05
19	945.088	9.7e-05
20	945.086	9.7e-05
21	945.084	9.7e-05
22	945.063	9.7e-05
23	945.073	9.7e-05
24	945.073	9.7e-05
25	945.07	9.7e-05
26	945.062	9.7e-05
27	945.076	9.7e-05
28	945.084	9.7e-05
29	945.074	9.7e-05
30	945.099	9.7e-05
31	945.108	9.7e-05
32	945.096	9.7e-05
33	945.079	9.7e-05
34	945.109	9.7e-05
35	945.101	9.7e-05
36	945.089	9.7e-05
37	945.109	9.7e-05
38	945.094	9.7e-05
39	945.096	9.7e-05
40	945.102	9.7e-05
41	945.099	9.7e-05
42	945.117	9.7e-05
43	945.109	9.7e-05
44	945.092	9.7e-05
45	945.091	9.7e-05
46	945.089	9.7e-05
47	945.122	9.7e-05
48	945.073	9.7e-05
49	945.113	9.7e-05
50	945.112	9.7e-05
51	945.116	9.7e-05
52	945.098	9.7e-05
53	945.102	9.7e-05
54	945.104	9.7e-05
55	945.09	9.7e-05
56	945.111	9.7e-05
57	945.106	9.7e-05
58	945.11	9.7e-05
59	945.115	9.7e-05
60	945.121	9.7e-05
61	945.085	9.7e-05
62	945.102	9.7e-05
63	945.084	9.7e-05
64	945.111	9.7e-05
65	945.109	9.7e-05
66	945.111	9.7e-05
67	945.099	9.7e-05
68	945.088	9.7e-05
69	945.103	9.7e-05
70	945.101	9.7e-05
71	945.106	9.7e-05
72	945.101	9.7e-05
73	945.12	9.7e-05
74	945.116	9.7e-05
75	945.127	9.7e-05
76	945.101	9.7e-05
77	945.128	9.7e-05
78	945.12	9.7e-05
79	945.107	9.7e-05
80	945.13	9.7e-05
81	945.124	9.7e-05
82	945.118	9.7e-05
83	945.117	9.7e-05
84	945.128	9.7e-05
85	945.116	9.7e-05
86	945.122	9.7e-05
87	945.106	9.7e-05
88	945.112	9.7e-05
89	945.124	9.7e-05
90	945.108	9.7e-05
91	945.125	9.7e-05
92	945.116	9.7e-05
93	945.099	9.7e-05
94	945.086	9.7e-05
95	945.116	9.7e-05
96	945.1	9.7e-05
97	945.109	9.7e-05
98	945.095	9.7e-05
99	945.104	9.7e-05
100	945.1	9.7e-05
101	945.132	9.7e-05
102	945.12	9.7e-05
103	945.147	9.7e-05
104	945.137	9.7e-05
105	945.135	9.7e-05
106	945.13	9.7e-05
107	945.119	9.7e-05
108	945.106	9.7e-05
109	945.131	9.7e-05
110	945.112	9.7e-05
111	945.12	9.7e-05
112	945.119	9.7e-05
113	945.102	9.7e-05
114	945.112	9.7e-05
115	945.091	9.7e-05
116	945.133	9.7e-05
117	945.11	9.7e-05
118	945.109	9.7e-05
119	945.09	9.7e-05
120	945.114	9.7e-05
121	945.109	9.7e-05
122	945.096	9.7e-05
123	945.099	9.7e-05
124	945.118	9.7e-05
125	945.118	9.7e-05
126	945.116	9.7e-05
127	945.094	9.7e-05
128	945.129	9.7e-05
129	945.105	9.7e-05
130	945.112	9.7e-05
131	945.1	9.7e-05
132	945.099	9.7e-05
133	945.116	9.7e-05
134	945.125	9.7e-05
135	945.111	9.7e-05
136	945.145	9.7e-05
137	945.135	9.7e-05
138	945.135	9.7e-05
139	945.122	9.7e-05
140	945.136	9.7e-05
141	945.124	9.7e-05
142	945.139	9.7e-05
143	945.13	9.7e-05
144	945.151	9.7e-05
145	945.147	9.7e-05
146	945.163	9.7e-05
147	945.149	9.7e-05
148	945.152	9.7e-05
149	945.176	9.7e-05
150	945.142	9.7e-05
151	945.141	9.7e-05
152	945.154	9.7e-05
153	945.162	9.7e-05
154	945.148	9.7e-05
155	945.14	9.7e-05
156	945.163	9.7e-05
157	945.167	9.7e-05
158	945.168	9.7e-05
159	945.159	9.7e-05
160	945.149	9.7e-05
161	945.157	9.7e-05
