0.0	2.17616e-06	0.0009999922
0.01	2.05691e-05	0.0009999921
0.02	2.12043e-05	0.0009999936
0.03	2.10882e-05	0.0009999928
0.04	2.18036e-05	0.0009999927
0.05	2.0062e-05	0.0009999932
0.06	2.16426e-05	0.0009999931
0.07	2.08955e-05	0.0009999925
0.08	2.17083e-05	0.0009999928
0.09	2.1529e-05	0.0009999934
0.1	2.11203e-05	0.0009999931
0.11	2.20262e-05	0.0009999931
0.12	2.15781e-05	0.0009999931
0.13	2.11817e-05	0.0009999938
0.14	2.08013e-05	0.0009999935
0.15	2.1259e-05	0.0009999938
0.16	2.09058e-05	0.0009999933
0.17	2.06958e-05	0.0009999939
0.18	2.08387e-05	0.000999994
0.19	2.15188e-05	0.0009999931
0.2	2.16264e-05	0.0009999936
0.21	2.12788e-05	0.0009999938
0.22	2.14189e-05	0.0009999938
0.23	2.08627e-05	0.0009999945
0.24	2.08299e-05	0.0009999938
0.25	2.13158e-05	0.0009999934
0.26	2.05956e-05	0.0009999943
0.27	2.18297e-05	0.0009999939
0.28	2.15435e-05	0.0009999938
0.29	2.03016e-05	0.0009999942
0.3	2.14651e-05	0.0009999941
0.31	2.10226e-05	0.0009999943
0.32	2.09114e-05	0.0009999943
0.33	2.23364e-05	0.0009999949
0.34	2.09774e-05	0.0009999941
0.35	2.09107e-05	0.0009999947
0.36	2.09079e-05	0.0009999946
0.37	2.15396e-05	0.0009999947
0.38	2.14616e-05	0.0009999943
0.39	2.18985e-05	0.0009999949
0.4	2.0952e-05	0.0009999941
0.41	2.17072e-05	0.0009999939
0.42	2.03538e-05	0.0009999943
0.43	2.22616e-05	0.0009999941
0.44	2.16702e-05	0.0009999941
0.45	2.15594e-05	0.0009999946
0.46	2.19027e-05	0.0009999945
0.47	2.16074e-05	0.0009999949
0.48	2.04428e-05	0.0009999948
0.49	2.0622e-05	0.000999995
0.5	2.09464e-05	0.0009999941
0.51	2.25595e-05	0.0009999946
0.52	2.1474e-05	0.0009999941
0.53	2.15696e-05	0.0009999949
0.54	2.12174e-05	0.0009999955
0.55	2.12262e-05	0.0009999942
0.56	2.15791e-05	0.0009999947
0.57	2.14736e-05	0.0009999948
0.58	2.20266e-05	0.0009999942
0.59	2.17584e-05	0.0009999947
0.6	2.08144e-05	0.000999995
0.61	2.10928e-05	0.0009999952
0.62	2.13391e-05	0.0009999947
0.63	2.17647e-05	0.000999995
0.64	2.1758e-05	0.0009999947
0.65	2.10515e-05	0.0009999954
0.66	2.08977e-05	0.0009999954
0.67	2.15244e-05	0.0009999952
0.68	2.14648e-05	0.0009999956
0.69	2.09001e-05	0.0009999954
0.7	2.07999e-05	0.0009999948
0.71	2.07498e-05	0.0009999946
0.72	2.18191e-05	0.0009999952
0.73	2.05822e-05	0.0009999946
0.74	2.10656e-05	0.0009999946
0.75	2.19299e-05	0.0009999946
0.76	2.07667e-05	0.0009999948
0.77	2.12689e-05	0.0009999954
0.78	2.10995e-05	0.000999995
0.79	2.10187e-05	0.000999995
0.8	2.16324e-05	0.0009999952
0.81	2.14725e-05	0.0009999954
0.82	2.16405e-05	0.000999995
0.83	2.09739e-05	0.0009999954
0.84	2.18205e-05	0.0009999942
0.85	2.08408e-05	0.000999995
0.86	2.09298e-05	0.0009999952
0.87	2.01424e-05	0.0009999952
0.88	2.13727e-05	0.0009999948
0.89	2.20506e-05	0.0009999954
0.9	2.1259e-05	0.0009999949
0.91	2.05645e-05	0.0009999942
0.92	2.07029e-05	0.0009999938
0.93	2.13e-05	0.0009999946
0.94	2.23728e-05	0.000999995
0.95	2.1193e-05	0.0009999946
0.96	2.05723e-05	0.0009999954
0.97	2.05462e-05	0.0009999952
0.98	2.05165e-05	0.000999995
0.99	2.11768e-05	0.0009999953
