22.75	1.10337e-09
22.76	2.37333e-09
22.77	2.3028e-09
22.78	2.30745e-09
22.79	2.30997e-09
22.8	2.85408e-09
22.81	2.39333e-09
22.82	2.34096e-09
22.83	2.36074e-09
22.84	2.38259e-09
22.85	2.43373e-09
22.86	2.36027e-09
22.87	2.77371e-09
22.88	2.34495e-09
22.89	2.38832e-09
22.9	2.42016e-09
22.91	2.40487e-09
22.92	2.37854e-09
22.93	2.41213e-09
22.94	2.87381e-09
22.95	2.40812e-09
22.96	2.35553e-09
22.97	2.32543e-09
22.98	2.3798e-09
22.99	2.38835e-09
23.0	2.43818e-09
23.01	2.84815e-09
23.02	2.42636e-09
23.03	2.41357e-09
23.04	2.47234e-09
23.05	2.46136e-09
23.06	2.39234e-09
23.07	2.38893e-09
23.08	2.88028e-09
23.09	2.503e-09
23.1	2.50257e-09
23.11	2.46772e-09
23.12	2.49096e-09
23.13	2.5134e-09
23.14	2.53967e-09
23.15	2.98152e-09
23.16	2.44796e-09
23.17	2.48313e-09
23.18	2.54446e-09
23.19	2.56424e-09
23.2	2.60663e-09
23.21	2.55002e-09
23.22	3.00822e-09
23.23	2.6162e-09
23.24	2.64038e-09
23.25	2.57788e-09
23.26	2.58071e-09
23.27	2.60596e-09
23.28	2.64488e-09
23.29	3.1665e-09
23.3	2.69712e-09
23.31	2.67259e-09
23.32	2.68917e-09
23.33	2.75215e-09
23.34	2.77885e-09
23.35	3.12557e-09
23.36	2.72063e-09
23.37	2.75332e-09
23.38	2.81156e-09
23.39	2.82862e-09
23.4	2.80769e-09
23.41	2.86707e-09
23.42	3.35665e-09
23.43	2.94467e-09
23.44	2.9148e-09
23.45	2.90489e-09
23.46	2.93756e-09
23.47	2.98511e-09
23.48	3.04338e-09
23.49	3.55625e-09
23.5	3.10491e-09
23.51	3.13721e-09
23.52	3.19929e-09
23.53	3.21937e-09
23.54	3.22108e-09
23.55	3.24415e-09
23.56	3.73685e-09
23.57	3.37001e-09
23.58	3.45659e-09
23.59	3.51694e-09
23.6	3.54598e-09
23.61	3.61609e-09
23.62	3.70644e-09
23.63	4.25091e-09
23.64	3.84513e-09
23.65	3.92252e-09
23.66	4.05771e-09
23.67	4.21416e-09
23.68	4.38013e-09
23.69	4.52135e-09
23.7	5.18001e-09
23.71	4.91035e-09
23.72	5.17411e-09
23.73	5.44319e-09
23.74	5.66463e-09
23.75	6.05739e-09
23.76	6.54519e-09
23.77	7.68768e-09
23.78	8.06077e-09
23.79	8.90236e-09
23.8	1.00344e-08
23.81	1.15767e-08
23.82	1.34445e-08
23.83	1.59262e-08
23.84	2.07675e-08
23.85	2.6129e-08
23.86	3.3166e-08
23.87	4.27006e-08
23.88	5.493e-08
23.89	7.07977e-08
23.9	9.05503e-08
23.91	1.28578e-07
23.92	1.63121e-07
23.93	2.00803e-07
23.94	2.42631e-07
23.95	2.89809e-07
23.96	3.39537e-07
23.97	4.14586e-07
23.98	4.7306e-07
23.99	5.35687e-07
24.0	6.01884e-07
24.01	6.71363e-07
24.02	7.41779e-07
24.03	8.17817e-07
24.04	9.23713e-07
24.05	1.00743e-06
24.06	1.0932e-06
24.07	1.18613e-06
24.08	1.27694e-06
24.09	1.37786e-06
24.1	1.47726e-06
24.11	1.61416e-06
24.12	1.72592e-06
24.13	1.83329e-06
24.14	1.95132e-06
24.15	2.07027e-06
24.16	2.19072e-06
24.17	2.31299e-06
24.18	2.48822e-06
24.19	2.62201e-06
24.2	2.75635e-06
24.21	2.89008e-06
24.22	3.03827e-06
24.23	3.18536e-06
24.24	3.32798e-06
24.25	3.53438e-06
24.26	3.68775e-06
24.27	3.84719e-06
24.28	4.00601e-06
24.29	4.18029e-06
24.3	4.33805e-06
24.31	4.50995e-06
24.32	4.74769e-06
24.33	4.92568e-06
24.34	5.1016e-06
24.35	5.28551e-06
24.36	5.47335e-06
24.37	5.66145e-06
24.38	5.85788e-06
24.39	6.12239e-06
24.4	6.31582e-06
24.41	6.51386e-06
24.42	6.72381e-06
24.43	6.92503e-06
24.44	7.14069e-06
24.45	7.36165e-06
24.46	7.63827e-06
24.47	7.86768e-06
24.48	8.08024e-06
24.49	8.30776e-06
24.5	8.54277e-06
24.51	8.7787e-06
24.52	9.00949e-06
24.53	9.33345e-06
24.54	9.56095e-06
24.55	9.79881e-06
24.56	1.00446e-05
24.57	1.03076e-05
24.58	1.05268e-05
24.59	1.08808e-05
24.6	1.11607e-05
24.61	1.14061e-05
24.62	1.16734e-05
24.63	1.19293e-05
24.64	1.22081e-05
24.65	1.24746e-05
24.66	1.28367e-05
24.67	1.31135e-05
24.68	1.33911e-05
24.69	1.36779e-05
24.7	1.39644e-05
24.71	1.42543e-05
24.72	1.45277e-05
24.73	1.4924e-05
24.74	1.52254e-05
24.75	1.55214e-05
24.76	1.58426e-05
24.77	1.61241e-05
24.78	1.64262e-05
24.79	1.67341e-05
24.8	1.71744e-05
24.81	1.7469e-05
24.82	1.78207e-05
24.83	1.81171e-05
24.84	1.84429e-05
24.85	1.87979e-05
24.86	1.90786e-05
24.87	1.95265e-05
24.88	1.98658e-05
24.89	2.02089e-05
24.9	2.05263e-05
24.91	2.08997e-05
24.92	2.12514e-05
24.93	2.15859e-05
24.94	2.20375e-05
24.95	2.24145e-05
24.96	2.27544e-05
24.97	2.3079e-05
24.98	2.34398e-05
24.99	2.38198e-05
