V_sipm	I_sipm	R_rtd
20.0	-1.00947e-08	993.7454
20.1	8.17357e-09	993.747
20.2	5.11831e-09	993.7372
20.3	6.00832e-09	993.7238
20.4	2.42717e-09	993.7531
20.5	5.71641e-09	993.743
20.6	5.58195e-09	993.7056
20.7	4.2729e-09	993.7349
20.8	3.73306e-09	993.7336
20.9	5.13527e-09	993.732
21.0	5.80409e-09	993.7365
21.1	2.48342e-09	993.7468
21.2	4.93752e-09	993.7255
21.3	6.02226e-09	993.7319
21.4	2.53052e-09	993.7531
21.5	4.90117e-09	993.7271
21.6	6.34484e-09	993.7139
21.7	4.1908e-09	993.7294
21.8	3.77895e-09	993.7253
21.9	4.82273e-09	993.7247
22.0	6.1174e-09	993.7202
22.1	4.10045e-09	993.7217
22.2	5.27048e-09	993.7194
22.3	5.62081e-09	993.741
22.4	3.99389e-09	993.7258
22.5	2.7928e-09	993.7267
22.6	5.15133e-09	993.7325
22.7	3.77164e-09	993.7295
22.8	4.20656e-09	993.7526
22.9	6.28302e-09	993.7498
23.0	4.53408e-09	993.7303
23.1	3.85675e-09	993.7217
23.2	5.10322e-09	993.7436
23.3	4.22949e-09	993.7166
23.4	3.94138e-09	993.7316
23.5	4.61416e-09	993.7404
23.6	3.85008e-09	993.722
23.7	3.86381e-09	993.7428
23.8	4.86293e-09	993.7114
23.9	6.64489e-09	993.7274
24.0	5.44902e-09	993.7409
24.1	4.8843e-09	993.7293
24.2	8.66648e-09	993.7344
24.3	6.00555e-08	993.7316
24.4	2.93838e-07	993.7301
24.5	6.97478e-07	993.7179
24.6	1.23309e-06	993.7133
24.7	1.92623e-06	993.7365
24.8	2.72323e-06	993.7251
24.9	3.68611e-06	993.7404
25.0	4.72924e-06	993.7415
25.1	5.84242e-06	993.7065
25.2	7.12321e-06	993.7175
25.3	8.46092e-06	993.7316
25.4	9.91339e-06	993.7147
25.5	1.14458e-05	993.7398
25.6	1.30827e-05	993.7113
25.7	1.47554e-05	993.7364
25.8	1.65522e-05	993.7418
25.9	1.83814e-05	993.7222
26.0	2.02492e-05	993.7426
26.1	2.23055e-05	993.7183
26.2	2.43592e-05	993.7283
26.3	2.65737e-05	993.7298
26.4	2.86579e-05	993.7206
26.5	3.10472e-05	993.7364
26.6	3.32523e-05	993.7209
26.7	3.57617e-05	993.7258
26.8	3.82204e-05	993.7214
26.9	4.06868e-05	993.7343
27.0	4.342e-05	993.7166
27.1	4.61193e-05	993.7184
27.2	4.89557e-05	993.7316
27.3	5.17375e-05	993.7319
27.4	5.48267e-05	993.7111
27.5	5.774e-05	993.7126
27.6	6.08573e-05	993.7281
27.7	6.41541e-05	993.7316
27.8	6.73823e-05	993.7229
27.9	7.07993e-05	993.7278
28.0	7.42094e-05	993.723
28.1	7.78678e-05	993.7355
28.2	8.16846e-05	993.733
28.3	8.55867e-05	993.7472
28.4	8.95952e-05	993.7449
28.5	9.36007e-05	993.7449
28.6	9.79869e-05	993.7271
28.7	0.000102382	993.7355
28.8	0.000107007	993.7263
28.9	0.000111671	993.7355
29.0	0.000116613	993.7465
29.1	0.000121587	993.7488
29.2	0.000126682	993.7569
29.3	0.000132057	993.7532
29.4	0.000138081	993.7614
29.5	0.00014399	993.7681
29.6	0.000150053	993.7738
29.7	0.000156448	993.7508
29.8	0.000163075	993.7474
29.9	0.00016988	993.7645
