V_sipm	I_sipm	R_rtd
20.0	-1.39718e-08	999.8562
20.1	9.55892e-09	999.8541
20.2	3.89719e-09	999.8664
20.3	4.19787e-09	999.8602
20.4	4.78463e-09	999.8585
20.5	4.81086e-09	999.8717
20.6	3.82254e-09	999.8751
20.7	4.22347e-09	999.8586
20.8	4.91854e-09	999.8762
20.9	3.86182e-09	999.8638
21.0	4.03199e-09	999.8646
21.1	2.86386e-09	999.8712
21.2	3.8671e-09	999.8568
21.3	4.16566e-09	999.8705
21.4	4.10087e-09	999.8752
21.5	5.35023e-09	999.8578
21.6	4.18878e-09	999.8738
21.7	4.00168e-09	999.8708
21.8	4.32662e-09	999.8525
21.9	3.93853e-09	999.8661
22.0	4.14838e-09	999.8573
22.1	4.10831e-09	999.8718
22.2	3.01322e-09	999.8571
22.3	3.86212e-09	999.8541
22.4	4.05619e-09	999.882
22.5	5.49086e-09	999.8884
22.6	4.23044e-09	999.8762
22.7	3.96441e-09	999.8888
22.8	4.00661e-09	999.8842
22.9	4.61165e-09	999.8916
23.0	3.98042e-09	999.8901
23.1	4.16358e-09	999.8786
23.2	4.12965e-09	999.8781
23.3	3.0708e-09	999.8871
23.4	4.05134e-09	999.8915
23.5	4.16293e-09	999.8989
23.6	5.29455e-09	999.8867
23.7	5.08348e-09	999.8954
23.8	4.24777e-09	999.8934
23.9	4.54116e-09	999.8958
24.0	5.11407e-09	999.8979
24.1	5.25421e-09	999.895
24.2	7.92865e-09	999.9089
24.3	5.29564e-08	999.9109
24.4	2.77492e-07	999.9279
24.5	6.66258e-07	999.8992
24.6	1.19817e-06	999.8955
24.7	1.88277e-06	999.9058
24.8	2.67623e-06	999.9006
24.9	3.59745e-06	999.9003
25.0	4.64207e-06	999.9214
25.1	5.76156e-06	999.9241
25.2	7.03068e-06	999.924
25.3	8.36581e-06	999.9116
25.4	9.80923e-06	999.9153
25.5	1.13209e-05	999.9352
25.6	1.29323e-05	999.9126
25.7	1.46116e-05	999.9214
25.8	1.64019e-05	999.9083
25.9	1.81964e-05	999.9377
26.0	2.00742e-05	999.9136
26.1	2.20861e-05	999.9349
26.2	2.41034e-05	999.9305
26.3	2.62409e-05	999.9288
26.4	2.84313e-05	999.9104
26.5	3.07244e-05	999.9088
26.6	3.30502e-05	999.9291
26.7	3.54595e-05	999.9178
26.8	3.79763e-05	999.9357
26.9	4.04247e-05	999.9147
27.0	4.30991e-05	999.9272
27.1	4.57384e-05	999.9338
27.2	4.8504e-05	999.9266
27.3	5.14089e-05	999.9147
27.4	5.43772e-05	999.9294
27.5	5.72911e-05	999.9286
27.6	6.05503e-05	999.9197
27.7	6.37339e-05	999.9039
27.8	6.69844e-05	999.9054
27.9	7.05161e-05	999.9188
28.0	7.38266e-05	999.9205
28.1	7.75533e-05	999.915
28.2	8.11491e-05	999.917
28.3	8.5076e-05	999.9153
28.4	8.90042e-05	999.908
28.5	9.30499e-05	999.9051
28.6	9.71951e-05	999.905
28.7	0.000101517	999.9108
28.8	0.000105954	999.9219
28.9	0.000110788	999.9039
29.0	0.000115647	999.8972
29.1	0.000120673	999.9154
29.2	0.000125979	999.9031
29.3	0.000131223	999.9047
29.4	0.000136958	999.9158
29.5	0.000143063	999.9322
29.6	0.000149222	999.902
29.7	0.000155368	999.9125
29.8	0.000161433	999.9133
29.9	0.000168461	999.9124
