N	R	I
0	959.52	9.7e-05
1	959.517	9.7e-05
2	959.543	9.7e-05
3	959.517	9.7e-05
4	959.53	9.7e-05
5	959.541	9.7e-05
6	959.534	9.7e-05
7	959.536	9.7e-05
8	959.529	9.7e-05
9	959.521	9.7e-05
10	959.533	9.7e-05
11	959.559	9.7e-05
12	959.554	9.7e-05
13	959.545	9.7e-05
14	959.533	9.7e-05
15	959.545	9.7e-05
16	959.564	9.7e-05
17	959.554	9.7e-05
18	959.538	9.7e-05
19	959.54	9.7e-05
20	959.526	9.7e-05
21	959.515	9.7e-05
22	959.515	9.7e-05
23	959.513	9.7e-05
24	959.501	9.7e-05
25	959.516	9.7e-05
26	959.531	9.7e-05
27	959.516	9.7e-05
28	959.525	9.7e-05
29	959.518	9.7e-05
30	959.523	9.7e-05
31	959.516	9.7e-05
32	959.497	9.7e-05
33	959.502	9.7e-05
34	959.519	9.7e-05
35	959.516	9.7e-05
36	959.528	9.7e-05
37	959.529	9.7e-05
38	959.519	9.7e-05
39	959.526	9.7e-05
40	959.526	9.7e-05
41	959.537	9.7e-05
42	959.518	9.7e-05
43	959.519	9.7e-05
44	959.521	9.7e-05
45	959.526	9.7e-05
46	959.517	9.7e-05
47	959.53	9.7e-05
48	959.518	9.7e-05
49	959.534	9.7e-05
50	959.533	9.7e-05
51	959.519	9.7e-05
52	959.512	9.7e-05
53	959.53	9.7e-05
54	959.511	9.7e-05
55	959.514	9.7e-05
56	959.52	9.7e-05
57	959.545	9.7e-05
58	959.524	9.7e-05
59	959.53	9.7e-05
60	959.54	9.7e-05
61	959.514	9.7e-05
62	959.52	9.7e-05
63	959.538	9.7e-05
64	959.538	9.7e-05
65	959.542	9.7e-05
66	959.524	9.7e-05
67	959.541	9.7e-05
68	959.524	9.7e-05
69	959.533	9.7e-05
70	959.522	9.7e-05
71	959.521	9.7e-05
72	959.516	9.7e-05
73	959.526	9.7e-05
74	959.533	9.7e-05
75	959.517	9.7e-05
76	959.521	9.7e-05
77	959.526	9.7e-05
78	959.508	9.7e-05
79	959.525	9.7e-05
80	959.529	9.7e-05
81	959.54	9.7e-05
82	959.528	9.7e-05
83	959.537	9.7e-05
84	959.53	9.7e-05
85	959.548	9.7e-05
86	959.552	9.7e-05
87	959.523	9.7e-05
88	959.54	9.7e-05
89	959.531	9.7e-05
90	959.527	9.7e-05
91	959.528	9.7e-05
92	959.532	9.7e-05
93	959.531	9.7e-05
94	959.54	9.7e-05
95	959.522	9.7e-05
96	959.533	9.7e-05
97	959.536	9.7e-05
98	959.524	9.7e-05
99	959.543	9.7e-05
