N	R	I
0	1092.94	9.7e-05
1	1092.95	9.7e-05
2	1092.96	9.7e-05
3	1092.97	9.7e-05
4	1092.95	9.7e-05
5	1092.97	9.7e-05
6	1092.96	9.7e-05
7	1092.98	9.7e-05
8	1092.98	9.7e-05
9	1092.98	9.7e-05
10	1092.96	9.7e-05
11	1092.97	9.7e-05
12	1092.96	9.7e-05
13	1092.97	9.7e-05
14	1092.98	9.7e-05
15	1092.95	9.7e-05
16	1092.94	9.7e-05
17	1092.94	9.7e-05
18	1092.95	9.7e-05
19	1092.92	9.7e-05
20	1092.92	9.7e-05
21	1092.94	9.7e-05
22	1092.95	9.7e-05
23	1092.94	9.7e-05
24	1092.95	9.7e-05
25	1092.95	9.7e-05
26	1092.96	9.7e-05
27	1092.99	9.7e-05
28	1092.96	9.7e-05
29	1092.95	9.7e-05
30	1092.95	9.7e-05
31	1092.97	9.7e-05
32	1092.93	9.7e-05
33	1092.94	9.7e-05
34	1092.94	9.7e-05
35	1092.93	9.7e-05
36	1092.92	9.7e-05
37	1092.93	9.7e-05
38	1092.93	9.7e-05
39	1092.93	9.7e-05
40	1092.94	9.7e-05
41	1092.95	9.7e-05
42	1092.96	9.7e-05
43	1092.95	9.7e-05
44	1092.96	9.7e-05
45	1092.95	9.7e-05
46	1092.96	9.7e-05
47	1092.95	9.7e-05
48	1092.94	9.7e-05
49	1092.96	9.7e-05
50	1092.95	9.7e-05
51	1092.95	9.7e-05
52	1092.95	9.7e-05
53	1092.93	9.7e-05
54	1092.94	9.7e-05
55	1092.93	9.7e-05
56	1092.96	9.7e-05
57	1092.92	9.7e-05
58	1092.95	9.7e-05
59	1092.94	9.7e-05
60	1092.94	9.7e-05
61	1092.97	9.7e-05
62	1092.96	9.7e-05
63	1092.96	9.7e-05
64	1092.96	9.7e-05
65	1092.95	9.7e-05
66	1092.95	9.7e-05
67	1092.95	9.7e-05
68	1092.94	9.7e-05
69	1092.94	9.7e-05
70	1092.95	9.7e-05
71	1092.95	9.7e-05
72	1092.96	9.7e-05
73	1092.94	9.7e-05
74	1092.96	9.7e-05
75	1092.95	9.7e-05
76	1092.93	9.7e-05
77	1092.95	9.7e-05
78	1092.94	9.7e-05
79	1092.93	9.7e-05
80	1092.93	9.7e-05
81	1092.94	9.7e-05
82	1092.92	9.7e-05
83	1092.9	9.7e-05
84	1092.92	9.7e-05
85	1092.94	9.7e-05
86	1092.94	9.7e-05
87	1092.93	9.7e-05
88	1092.95	9.7e-05
89	1092.94	9.7e-05
90	1092.95	9.7e-05
91	1092.96	9.7e-05
92	1092.93	9.7e-05
93	1092.96	9.7e-05
94	1092.94	9.7e-05
95	1092.94	9.7e-05
96	1092.96	9.7e-05
97	1092.95	9.7e-05
98	1092.95	9.7e-05
99	1092.94	9.7e-05
100	1092.92	9.7e-05
101	1092.94	9.7e-05
102	1092.94	9.7e-05
103	1092.92	9.7e-05
104	1092.95	9.7e-05
105	1092.95	9.7e-05
106	1092.92	9.7e-05
107	1092.92	9.7e-05
108	1092.96	9.7e-05
109	1092.94	9.7e-05
110	1092.93	9.7e-05
111	1092.91	9.7e-05
112	1092.93	9.7e-05
113	1092.95	9.7e-05
114	1092.95	9.7e-05
115	1092.95	9.7e-05
116	1092.97	9.7e-05
117	1092.96	9.7e-05
118	1092.94	9.7e-05
119	1092.96	9.7e-05
120	1092.97	9.7e-05
121	1092.95	9.7e-05
122	1092.96	9.7e-05
123	1092.93	9.7e-05
124	1092.96	9.7e-05
125	1092.94	9.7e-05
126	1092.94	9.7e-05
127	1092.96	9.7e-05
128	1092.94	9.7e-05
129	1092.95	9.7e-05
130	1092.94	9.7e-05
131	1092.95	9.7e-05
132	1092.95	9.7e-05
133	1092.93	9.7e-05
134	1092.92	9.7e-05
135	1092.95	9.7e-05
136	1092.93	9.7e-05
137	1092.93	9.7e-05
138	1092.94	9.7e-05
