N	R	I
0	997.688	9.7e-05
1	997.683	9.7e-05
2	997.694	9.7e-05
3	997.69	9.7e-05
4	997.698	9.7e-05
5	997.687	9.7e-05
6	997.68	9.7e-05
7	997.685	9.7e-05
8	997.669	9.7e-05
9	997.703	9.7e-05
10	997.711	9.7e-05
11	997.687	9.7e-05
12	997.695	9.7e-05
13	997.671	9.7e-05
14	997.693	9.7e-05
15	997.695	9.7e-05
16	997.71	9.7e-05
17	997.709	9.7e-05
18	997.697	9.7e-05
19	997.695	9.7e-05
20	997.707	9.7e-05
21	997.719	9.7e-05
22	997.728	9.7e-05
23	997.725	9.7e-05
24	997.711	9.7e-05
25	997.698	9.7e-05
26	997.702	9.7e-05
27	997.712	9.7e-05
28	997.71	9.7e-05
29	997.708	9.7e-05
30	997.7	9.7e-05
31	997.706	9.7e-05
32	997.689	9.7e-05
33	997.697	9.7e-05
34	997.689	9.7e-05
35	997.697	9.7e-05
36	997.706	9.7e-05
37	997.718	9.7e-05
38	997.712	9.7e-05
39	997.725	9.7e-05
40	997.725	9.7e-05
41	997.719	9.7e-05
42	997.701	9.7e-05
43	997.694	9.7e-05
44	997.706	9.7e-05
45	997.712	9.7e-05
46	997.709	9.7e-05
47	997.714	9.7e-05
48	997.694	9.7e-05
49	997.676	9.7e-05
50	997.691	9.7e-05
51	997.669	9.7e-05
52	997.682	9.7e-05
53	997.716	9.7e-05
54	997.715	9.7e-05
55	997.7	9.7e-05
56	997.699	9.7e-05
57	997.701	9.7e-05
58	997.7	9.7e-05
59	997.701	9.7e-05
60	997.7	9.7e-05
61	997.719	9.7e-05
62	997.699	9.7e-05
63	997.692	9.7e-05
64	997.686	9.7e-05
65	997.705	9.7e-05
66	997.707	9.7e-05
67	997.704	9.7e-05
68	997.707	9.7e-05
69	997.699	9.7e-05
70	997.689	9.7e-05
71	997.704	9.7e-05
72	997.707	9.7e-05
73	997.687	9.7e-05
74	997.674	9.7e-05
75	997.691	9.7e-05
76	997.698	9.7e-05
77	997.692	9.7e-05
78	997.708	9.7e-05
79	997.708	9.7e-05
80	997.707	9.7e-05
81	997.723	9.7e-05
82	997.711	9.7e-05
83	997.706	9.7e-05
84	997.72	9.7e-05
85	997.716	9.7e-05
86	997.717	9.7e-05
87	997.719	9.7e-05
88	997.692	9.7e-05
89	997.694	9.7e-05
90	997.713	9.7e-05
91	997.699	9.7e-05
92	997.709	9.7e-05
93	997.689	9.7e-05
94	997.696	9.7e-05
95	997.691	9.7e-05
96	997.723	9.7e-05
97	997.687	9.7e-05
98	997.693	9.7e-05
99	997.696	9.7e-05
100	997.703	9.7e-05
101	997.7	9.7e-05
102	997.712	9.7e-05
103	997.702	9.7e-05
104	997.681	9.7e-05
105	997.688	9.7e-05
106	997.694	9.7e-05
107	997.692	9.7e-05
108	997.686	9.7e-05
109	997.694	9.7e-05
110	997.692	9.7e-05
111	997.687	9.7e-05
112	997.687	9.7e-05
113	997.706	9.7e-05
114	997.696	9.7e-05
115	997.684	9.7e-05
116	997.685	9.7e-05
117	997.704	9.7e-05
118	997.711	9.7e-05
119	997.71	9.7e-05
120	997.708	9.7e-05
121	997.731	9.7e-05
122	997.716	9.7e-05
123	997.716	9.7e-05
124	997.715	9.7e-05
125	997.71	9.7e-05
126	997.708	9.7e-05
127	997.725	9.7e-05
128	997.706	9.7e-05
129	997.711	9.7e-05
130	997.701	9.7e-05
131	997.702	9.7e-05
132	997.686	9.7e-05
133	997.718	9.7e-05
134	997.694	9.7e-05
135	997.696	9.7e-05
136	997.708	9.7e-05
137	997.703	9.7e-05
138	997.703	9.7e-05
139	997.719	9.7e-05
140	997.698	9.7e-05
141	997.679	9.7e-05
142	997.688	9.7e-05
143	997.707	9.7e-05
144	997.719	9.7e-05
145	997.706	9.7e-05
146	997.719	9.7e-05
147	997.725	9.7e-05
148	997.706	9.7e-05
149	997.715	9.7e-05
150	997.73	9.7e-05
151	997.693	9.7e-05
152	997.72	9.7e-05
153	997.721	9.7e-05
154	997.711	9.7e-05
155	997.738	9.7e-05
156	997.731	9.7e-05
157	997.737	9.7e-05
158	997.748	9.7e-05
159	997.724	9.7e-05
160	997.732	9.7e-05
161	997.727	9.7e-05
