V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.48443e-06	0.597256	1e-05	1093.634
30.0	3.52385e-06	0.602797	1.21518e-05	1093.635
30.0	3.5817e-06	0.60839	1.47667e-05	1093.63
30.0	3.58229e-06	0.61407	1.79443e-05	1093.657
30.0	3.63311e-06	0.619837	2.18056e-05	1093.627
30.0	3.57995e-06	0.625709	2.64977e-05	1093.634
30.0	3.68056e-06	0.631678	3.21996e-05	1093.624
30.0	3.78721e-06	0.637764	3.91284e-05	1093.629
30.0	3.86082e-06	0.643964	4.75482e-05	1093.62
30.0	3.85136e-06	0.650282	5.77798e-05	1093.643
30.0	3.98696e-06	0.656726	7.02131e-05	1093.623
30.0	4.15272e-06	0.663291	8.53217e-05	1093.618
30.0	4.3439e-06	0.669982	0.000103682	1093.62
30.0	4.69675e-06	0.6768	0.000125992	1093.62
30.0	4.90217e-06	0.683728	0.000153104	1093.625
30.0	5.2914e-06	0.690761	0.000186049	1093.636
30.0	5.80312e-06	0.697901	0.000226083	1093.627
30.0	6.57308e-06	0.705128	0.000274733	1093.647
30.0	7.59734e-06	0.712441	0.000333851	1093.623
30.0	8.98274e-06	0.719825	0.00040569	1093.623
30.0	1.07537e-05	0.727268	0.000492988	1093.635
30.0	1.28341e-05	0.734771	0.00059907	1093.636
30.0	1.58419e-05	0.742328	0.00072798	1093.618
30.0	1.94824e-05	0.749938	0.000884629	1093.622
30.0	2.44869e-05	0.757603	0.00107499	1093.631
30.0	3.06265e-05	0.765357	0.00130631	1093.627
30.0	3.89526e-05	0.773206	0.0015874	1093.638
30.0	4.90532e-05	0.781174	0.00192898	1093.642
30.0	6.17839e-05	0.789316	0.00234407	1093.625
30.0	7.9134e-05	0.797671	0.00284847	1093.621
30.0	9.94554e-05	0.806309	0.00346142	1093.629
30.0	0.00012685	0.815308	0.00420626	1093.63
30.0	0.000158846	0.824759	0.00511137	1093.64
30.0	0.000199657	0.83477	0.00621125	1093.649
30.0	0.000250531	0.84548	0.00754781	1093.624
30.0	0.000311908	0.857032	0.00917197	1093.643
30.0	0.000387279	0.869588	0.0111456	1093.618
30.0	0.000480038	0.883335	0.013544	1093.637
30.0	0.000591494	0.898461	0.0164584	1093.629
30.0	0.000729878	0.91514	0.02	1093.616
30.0	0.00072803	0.914922	0.02	1093.636
30.0	0.000592862	0.89796	0.0164584	1093.624
30.0	0.000480286	0.882709	0.013544	1093.632
30.0	0.000387615	0.868913	0.0111456	1093.63
30.0	0.000312461	0.856355	0.00917197	1093.636
30.0	0.000249878	0.844809	0.00754781	1093.635
30.0	0.000199947	0.834127	0.00621125	1093.639
30.0	0.000159191	0.824142	0.00511137	1093.642
30.0	0.0001265	0.814729	0.00420626	1093.626
30.0	0.000100105	0.805765	0.00346142	1093.627
30.0	7.91831e-05	0.797166	0.00284847	1093.634
30.0	6.2454e-05	0.788838	0.00234407	1093.626
30.0	4.9298e-05	0.780728	0.00192898	1093.646
30.0	3.91084e-05	0.772781	0.0015874	1093.641
30.0	3.08313e-05	0.764961	0.00130631	1093.634
30.0	2.4694e-05	0.75723	0.00107499	1093.636
30.0	1.98694e-05	0.749591	0.000884629	1093.651
30.0	1.58916e-05	0.741994	0.00072798	1093.632
30.0	1.2871e-05	0.734459	0.00059907	1093.635
30.0	1.07079e-05	0.72697	0.000492988	1093.645
30.0	9.02001e-06	0.719541	0.00040569	1093.626
30.0	7.81417e-06	0.712167	0.000333851	1093.62
30.0	6.79847e-06	0.704869	0.000274733	1093.636
30.0	5.966e-06	0.697647	0.000226083	1093.633
30.0	5.47265e-06	0.690517	0.000186049	1093.639
30.0	4.98478e-06	0.683491	0.000153104	1093.641
30.0	4.58809e-06	0.676574	0.000125992	1093.621
30.0	4.30997e-06	0.669764	0.000103682	1093.651
30.0	4.23045e-06	0.663079	8.53217e-05	1093.619
30.0	4.18842e-06	0.65652	7.02131e-05	1093.634
30.0	3.94279e-06	0.650081	5.77798e-05	1093.628
30.0	3.8036e-06	0.643768	4.75482e-05	1093.632
30.0	3.76246e-06	0.637575	3.91284e-05	1093.639
30.0	3.75074e-06	0.631494	3.21996e-05	1093.638
30.0	3.61647e-06	0.625527	2.64977e-05	1093.636
30.0	3.55935e-06	0.619661	2.18056e-05	1093.645
30.0	3.61006e-06	0.613892	1.79443e-05	1093.627
30.0	3.59947e-06	0.608213	1.47667e-05	1093.629
30.0	3.5856e-06	0.602621	1.21518e-05	1093.629
30.0	3.53032e-06	0.59708	1e-05	1093.625
