V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.60269e-06	0.596919	1e-05	1094.277
30.0	3.58891e-06	0.602475	1.21518e-05	1094.273
30.0	3.61784e-06	0.608068	1.47667e-05	1094.266
30.0	3.68028e-06	0.613752	1.79443e-05	1094.274
30.0	3.64198e-06	0.619523	2.18056e-05	1094.28
30.0	3.65525e-06	0.625399	2.64977e-05	1094.29
30.0	3.72739e-06	0.63137	3.21996e-05	1094.279
30.0	3.75798e-06	0.63746	3.91284e-05	1094.286
30.0	3.82753e-06	0.643667	4.75482e-05	1094.29
30.0	3.95566e-06	0.649981	5.77798e-05	1094.274
30.0	4.02279e-06	0.656432	7.02131e-05	1094.285
30.0	4.20307e-06	0.662999	8.53217e-05	1094.273
30.0	4.38706e-06	0.669695	0.000103682	1094.276
30.0	4.6515e-06	0.676517	0.000125992	1094.276
30.0	5.01872e-06	0.68345	0.000153104	1094.273
30.0	5.33767e-06	0.690485	0.000186049	1094.277
30.0	5.95914e-06	0.69763	0.000226083	1094.302
30.0	6.69688e-06	0.704864	0.000274733	1094.294
30.0	7.74265e-06	0.712177	0.000333851	1094.282
30.0	9.00861e-06	0.719558	0.00040569	1094.289
30.0	1.07415e-05	0.727006	0.000492988	1094.283
30.0	1.29753e-05	0.73451	0.00059907	1094.271
30.0	1.58779e-05	0.742064	0.00072798	1094.256
30.0	1.96428e-05	0.749675	0.000884629	1094.273
30.0	2.45716e-05	0.757345	0.00107499	1094.273
30.0	3.09879e-05	0.765095	0.00130631	1094.275
30.0	3.91687e-05	0.772945	0.0015874	1094.266
30.0	4.94836e-05	0.780914	0.00192898	1094.29
30.0	6.25538e-05	0.789047	0.00234407	1094.284
30.0	7.94847e-05	0.797401	0.00284847	1094.272
30.0	0.000100336	0.806032	0.00346142	1094.291
30.0	0.000126675	0.815026	0.00420626	1094.285
30.0	0.000159406	0.824461	0.00511137	1094.265
30.0	0.000200224	0.834462	0.00621125	1094.275
30.0	0.000250249	0.845153	0.00754781	1094.262
30.0	0.000312204	0.856685	0.00917197	1094.292
30.0	0.00038802	0.869219	0.0111456	1094.248
30.0	0.000480751	0.882927	0.013544	1094.269
30.0	0.000593388	0.898015	0.0164584	1094.247
30.0	0.000729558	0.914619	0.02	1094.263
30.0	0.000729917	0.914443	0.02	1094.271
30.0	0.000593874	0.897565	0.0164584	1094.271
30.0	0.000481773	0.882364	0.013544	1094.262
30.0	0.000388966	0.868604	0.0111456	1094.293
30.0	0.000312999	0.856072	0.00917197	1094.276
