V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.72438e-06	0.595537	1e-05	1096.762
30.0	3.72443e-06	0.601095	1.21518e-05	1096.763
30.0	3.76204e-06	0.60671	1.47667e-05	1096.752
30.0	3.82233e-06	0.61241	1.79443e-05	1096.739
30.0	3.86313e-06	0.618201	2.18056e-05	1096.754
30.0	3.86071e-06	0.624086	2.64977e-05	1096.767
30.0	3.90171e-06	0.630073	3.21996e-05	1096.764
30.0	3.98206e-06	0.636174	3.91284e-05	1096.765
30.0	4.01156e-06	0.6424	4.75482e-05	1096.76
30.0	4.12205e-06	0.648738	5.77798e-05	1096.772
30.0	4.25215e-06	0.655199	7.02131e-05	1096.74
30.0	4.38576e-06	0.66179	8.53217e-05	1096.743
30.0	4.60939e-06	0.668501	0.000103682	1096.763
30.0	4.81253e-06	0.675339	0.000125992	1096.754
30.0	5.177e-06	0.682288	0.000153104	1096.761
30.0	5.60124e-06	0.689343	0.000186049	1096.74
30.0	6.161e-06	0.696505	0.000226083	1096.767
30.0	6.88544e-06	0.703758	0.000274733	1096.756
30.0	7.91614e-06	0.711084	0.000333851	1096.76
30.0	9.1721e-06	0.718485	0.00040569	1096.759
30.0	1.09388e-05	0.725946	0.000492988	1096.757
30.0	1.31637e-05	0.733463	0.00059907	1096.745
30.0	1.61365e-05	0.741034	0.00072798	1096.766
30.0	1.99769e-05	0.74866	0.000884629	1096.745
30.0	2.4759e-05	0.756336	0.00107499	1096.747
30.0	3.11682e-05	0.764097	0.00130631	1096.749
30.0	3.93869e-05	0.771957	0.0015874	1096.756
30.0	4.98356e-05	0.779936	0.00192898	1096.746
30.0	6.32483e-05	0.788079	0.00234407	1096.765
30.0	7.9668e-05	0.796438	0.00284847	1096.747
30.0	0.000100804	0.805073	0.00346142	1096.753
30.0	0.000127227	0.81407	0.00420626	1096.756
30.0	0.000160081	0.823511	0.00511137	1096.746
30.0	0.000201124	0.833508	0.00621125	1096.731
30.0	0.000251482	0.844197	0.00754781	1096.739
30.0	0.000313785	0.855723	0.00917197	1096.754
30.0	0.000389858	0.868246	0.0111456	1096.739
30.0	0.000482925	0.881949	0.013544	1096.745
30.0	0.000595306	0.897027	0.0164584	1096.747
30.0	0.000731568	0.913618	0.02	1096.739
30.0	0.000732265	0.913441	0.02	1096.759
30.0	0.000595799	0.896576	0.0164584	1096.743
30.0	0.000483544	0.881383	0.013544	1096.752
30.0	0.000390234	0.867635	0.0111456	1096.732
30.0	0.000314147	0.855113	0.00917197	1096.758
30.0	0.000251851	0.843596	0.00754781	1096.749
30.0	0.000201165	0.83293	0.00621125	1096.729
30.0	0.000160579	0.822964	0.00511137	1096.763
30.0	0.000127301	0.813551	0.00420626	1096.755
30.0	0.000101016	0.804594	0.00346142	1096.746
30.0	8.00387e-05	0.795987	0.00284847	1096.762
30.0	6.30361e-05	0.78766	0.00234407	1096.756
30.0	4.99e-05	0.779543	0.00192898	1096.775
30.0	3.93145e-05	0.771585	0.0015874	1096.779
30.0	3.13152e-05	0.763746	0.00130631	1096.76
30.0	2.48856e-05	0.75601	0.00107499	1096.756
30.0	1.99685e-05	0.748349	0.000884629	1096.741
30.0	1.61552e-05	0.740736	0.00072798	1096.771
30.0	1.32793e-05	0.733186	0.00059907	1096.766
30.0	1.09947e-05	0.725681	0.000492988	1096.757
30.0	9.22244e-06	0.718234	0.00040569	1096.768
30.0	7.95835e-06	0.710843	0.000333851	1096.737
30.0	6.94789e-06	0.703525	0.000274733	1096.772
30.0	6.18998e-06	0.696283	0.000226083	1096.764
30.0	5.62748e-06	0.689135	0.000186049	1096.769
30.0	5.22017e-06	0.682082	0.000153104	1096.766
30.0	4.84981e-06	0.675138	0.000125992	1096.777
30.0	4.58923e-06	0.668311	0.000103682	1096.778
30.0	4.43212e-06	0.661604	8.53217e-05	1096.77
30.0	4.23996e-06	0.655032	7.02131e-05	1096.77
30.0	4.12024e-06	0.648578	5.77798e-05	1096.767
30.0	4.03111e-06	0.642245	4.75482e-05	1096.779
30.0	3.9692e-06	0.636025	3.91284e-05	1096.779
30.0	3.93268e-06	0.629927	3.21996e-05	1096.776
30.0	3.86627e-06	0.62394	2.64977e-05	1096.771
30.0	3.8982e-06	0.618058	2.18056e-05	1096.786
30.0	3.79876e-06	0.612267	1.79443e-05	1096.791
30.0	3.82812e-06	0.606579	1.47667e-05	1096.774
30.0	3.75734e-06	0.600969	1.21518e-05	1096.78
30.0	3.78185e-06	0.595407	1e-05	1096.784
30.0	3.77566e-06	0.595411	1e-05	1096.787
30.0	3.79994e-06	0.600985	1.21518e-05	1096.807
30.0	3.83187e-06	0.606598	1.47667e-05	1096.796
30.0	3.79428e-06	0.6123	1.79443e-05	1096.791
30.0	3.8751e-06	0.618096	2.18056e-05	1096.794
30.0	3.87347e-06	0.623985	2.64977e-05	1096.822
30.0	3.94849e-06	0.62998	3.21996e-05	1096.783
30.0	3.97419e-06	0.636085	3.91284e-05	1096.792
30.0	4.04202e-06	0.642313	4.75482e-05	1096.811
30.0	4.15687e-06	0.648655	5.77798e-05	1096.796
30.0	4.26533e-06	0.655122	7.02131e-05	1096.789
30.0	4.36417e-06	0.661711	8.53217e-05	1096.805
30.0	4.58257e-06	0.66843	0.000103682	1096.794
30.0	4.87312e-06	0.675268	0.000125992	1096.809
30.0	5.15544e-06	0.682222	0.000153104	1096.788
30.0	5.56902e-06	0.689278	0.000186049	1096.806
30.0	6.15504e-06	0.696445	0.000226083	1096.788
30.0	6.87679e-06	0.703698	0.000274733	1096.804
30.0	7.93907e-06	0.711026	0.000333851	1096.819
30.0	9.23956e-06	0.71843	0.00040569	1096.801
30.0	1.09564e-05	0.72589	0.000492988	1096.803
30.0	1.32214e-05	0.733417	0.00059907	1096.796
30.0	1.61374e-05	0.740984	0.00072798	1096.832
30.0	1.99581e-05	0.748615	0.000884629	1096.83
30.0	2.48912e-05	0.756299	0.00107499	1096.807
30.0	3.11727e-05	0.764061	0.00130631	1096.807
30.0	3.93417e-05	0.771922	0.0015874	1096.82
30.0	4.9614e-05	0.779899	0.00192898	1096.814
30.0	6.29894e-05	0.788045	0.00234407	1096.803
30.0	7.9683e-05	0.796402	0.00284847	1096.816
30.0	0.000100801	0.805036	0.00346142	1096.812
30.0	0.000127196	0.814033	0.00420626	1096.834
30.0	0.000159741	0.823474	0.00511137	1096.799
30.0	0.000200469	0.833476	0.00621125	1096.824
30.0	0.000250947	0.84416	0.00754781	1096.817
30.0	0.000312811	0.85569	0.00917197	1096.827
30.0	0.000389164	0.86821	0.0111456	1096.826
30.0	0.000482239	0.881922	0.013544	1096.824
30.0	0.000594435	0.896996	0.0164584	1096.811
30.0	0.000730739	0.913603	0.02	1096.807
30.0	0.000730942	0.913411	0.02	1096.835
30.0	0.000595291	0.896547	0.0164584	1096.825
30.0	0.000482335	0.881364	0.013544	1096.835
30.0	0.00039008	0.867608	0.0111456	1096.839
30.0	0.000313729	0.855083	0.00917197	1096.816
30.0	0.000251507	0.843568	0.00754781	1096.816
30.0	0.000201322	0.832902	0.00621125	1096.826
30.0	0.000160214	0.822934	0.00511137	1096.833
30.0	0.000127296	0.813525	0.00420626	1096.831
30.0	0.000100958	0.804563	0.00346142	1096.826
30.0	7.97704e-05	0.795958	0.00284847	1096.834
30.0	6.30618e-05	0.787637	0.00234407	1096.828
30.0	4.98481e-05	0.779512	0.00192898	1096.811
30.0	3.93595e-05	0.771562	0.0015874	1096.827
30.0	3.12886e-05	0.763727	0.00130631	1096.827
30.0	2.48615e-05	0.755973	0.00107499	1096.832
30.0	2.00757e-05	0.748324	0.000884629	1096.824
30.0	1.6152e-05	0.74071	0.00072798	1096.839
30.0	1.32083e-05	0.733149	0.00059907	1096.844
30.0	1.09924e-05	0.725642	0.000492988	1096.844
30.0	9.22247e-06	0.718194	0.00040569	1096.828
30.0	7.88992e-06	0.710805	0.000333851	1096.853
30.0	6.95175e-06	0.703488	0.000274733	1096.828
30.0	6.23572e-06	0.696246	0.000226083	1096.846
30.0	5.66253e-06	0.689092	0.000186049	1096.858
30.0	5.17995e-06	0.68204	0.000153104	1096.834
30.0	4.86472e-06	0.675094	0.000125992	1096.827
30.0	4.61609e-06	0.668267	0.000103682	1096.832
30.0	4.40842e-06	0.661557	8.53217e-05	1096.844
30.0	4.27487e-06	0.654973	7.02131e-05	1096.848
30.0	4.14729e-06	0.648513	5.77798e-05	1096.855
30.0	4.04805e-06	0.642173	4.75482e-05	1096.856
30.0	4.00403e-06	0.635962	3.91284e-05	1096.831
30.0	3.92977e-06	0.629865	3.21996e-05	1096.847
30.0	3.87427e-06	0.623873	2.64977e-05	1096.866
30.0	3.86823e-06	0.617993	2.18056e-05	1096.849
30.0	3.85267e-06	0.612203	1.79443e-05	1096.839
30.0	3.80586e-06	0.606509	1.47667e-05	1096.864
30.0	3.78113e-06	0.6009	1.21518e-05	1096.839
30.0	3.77893e-06	0.59534	1e-05	1096.848
30.0	3.77135e-06	0.595342	1e-05	1096.851
30.0	3.81836e-06	0.600916	1.21518e-05	1096.865
30.0	3.8276e-06	0.606534	1.47667e-05	1096.856
30.0	3.82326e-06	0.612234	1.79443e-05	1096.853
30.0	3.88172e-06	0.618032	2.18056e-05	1096.847
30.0	3.88343e-06	0.623925	2.64977e-05	1096.851
30.0	3.90034e-06	0.629919	3.21996e-05	1096.85
30.0	3.98836e-06	0.636024	3.91284e-05	1096.854
30.0	4.028e-06	0.642251	4.75482e-05	1096.873
30.0	4.14679e-06	0.648598	5.77798e-05	1096.871
30.0	4.22373e-06	0.655069	7.02131e-05	1096.864
30.0	4.38876e-06	0.661658	8.53217e-05	1096.872
30.0	4.57319e-06	0.668376	0.000103682	1096.861
30.0	4.83847e-06	0.675216	0.000125992	1096.863
30.0	5.18364e-06	0.68217	0.000153104	1096.875
30.0	5.62085e-06	0.689229	0.000186049	1096.885
30.0	6.13773e-06	0.696395	0.000226083	1096.878
30.0	6.96203e-06	0.703648	0.000274733	1096.893
30.0	7.9014e-06	0.710978	0.000333851	1096.881
30.0	9.20842e-06	0.718385	0.00040569	1096.872
30.0	1.09583e-05	0.725847	0.000492988	1096.875
30.0	1.32011e-05	0.733374	0.00059907	1096.866
30.0	1.61144e-05	0.740946	0.00072798	1096.898
30.0	1.98683e-05	0.748573	0.000884629	1096.895
30.0	2.48205e-05	0.756254	0.00107499	1096.865
30.0	3.10311e-05	0.764023	0.00130631	1096.869
30.0	3.92841e-05	0.771883	0.0015874	1096.887
30.0	4.97795e-05	0.779863	0.00192898	1096.873
30.0	6.31049e-05	0.788008	0.00234407	1096.889
30.0	7.9588e-05	0.796368	0.00284847	1096.876
30.0	0.000100615	0.805002	0.00346142	1096.904
30.0	0.000127119	0.814	0.00420626	1096.89
30.0	0.000160003	0.823439	0.00511137	1096.87
30.0	0.000200844	0.833439	0.00621125	1096.878
30.0	0.00025131	0.844129	0.00754781	1096.888
30.0	0.000313198	0.855659	0.00917197	1096.889
30.0	0.000389147	0.868175	0.0111456	1096.885
30.0	0.000481927	0.881882	0.013544	1096.88
30.0	0.000595164	0.896947	0.0164584	1096.885
30.0	0.000731123	0.913557	0.02	1096.88
30.0	0.000731062	0.913375	0.02	1096.881
30.0	0.000595814	0.896503	0.0164584	1096.888
30.0	0.00048275	0.881314	0.013544	1096.865
30.0	0.000390459	0.867566	0.0111456	1096.877
30.0	0.000313733	0.855047	0.00917197	1096.891
30.0	0.000251675	0.84353	0.00754781	1096.899
30.0	0.000201221	0.832869	0.00621125	1096.882
30.0	0.00016034	0.822902	0.00511137	1096.875
30.0	0.000127516	0.813495	0.00420626	1096.877
30.0	0.00010099	0.804526	0.00346142	1096.907
30.0	7.97951e-05	0.795922	0.00284847	1096.88
30.0	6.31523e-05	0.787592	0.00234407	1096.898
30.0	4.97076e-05	0.779473	0.00192898	1096.904
30.0	3.94393e-05	0.771521	0.0015874	1096.906
30.0	3.1261e-05	0.763688	0.00130631	1096.901
30.0	2.48683e-05	0.755939	0.00107499	1096.891
30.0	1.99603e-05	0.748284	0.000884629	1096.883
30.0	1.61834e-05	0.740674	0.00072798	1096.899
30.0	1.32449e-05	0.733121	0.00059907	1096.896
30.0	1.09893e-05	0.725612	0.000492988	1096.907
30.0	9.23352e-06	0.718162	0.00040569	1096.899
30.0	7.96754e-06	0.71077	0.000333851	1096.897
30.0	6.95189e-06	0.70345	0.000274733	1096.908
30.0	6.1679e-06	0.696207	0.000226083	1096.904
30.0	5.63786e-06	0.689053	0.000186049	1096.894
30.0	5.18328e-06	0.682001	0.000153104	1096.897
30.0	4.86968e-06	0.675054	0.000125992	1096.905
30.0	4.60941e-06	0.668226	0.000103682	1096.897
30.0	4.42443e-06	0.66152	8.53217e-05	1096.896
30.0	4.2884e-06	0.654934	7.02131e-05	1096.923
30.0	4.15577e-06	0.648477	5.77798e-05	1096.923
30.0	4.10138e-06	0.642137	4.75482e-05	1096.923
30.0	3.99208e-06	0.63592	3.91284e-05	1096.922
30.0	3.96296e-06	0.629823	3.21996e-05	1096.918
30.0	3.91629e-06	0.623835	2.64977e-05	1096.937
30.0	3.88174e-06	0.617955	2.18056e-05	1096.921
30.0	3.83491e-06	0.612166	1.79443e-05	1096.918
30.0	3.77157e-06	0.606469	1.47667e-05	1096.935
30.0	3.81405e-06	0.600857	1.21518e-05	1096.948
30.0	3.78124e-06	0.595299	1e-05	1096.936
