V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.73779e-06	0.595618	1e-05	1096.588
30.0	3.7669e-06	0.601186	1.21518e-05	1096.618
30.0	3.79448e-06	0.606798	1.47667e-05	1096.597
30.0	3.8003e-06	0.61249	1.79443e-05	1096.604
30.0	3.78022e-06	0.618278	2.18056e-05	1096.604
30.0	3.8447e-06	0.624166	2.64977e-05	1096.605
30.0	3.87658e-06	0.630154	3.21996e-05	1096.605
30.0	3.96738e-06	0.636254	3.91284e-05	1096.589
30.0	4.00988e-06	0.642474	4.75482e-05	1096.61
30.0	4.11052e-06	0.648814	5.77798e-05	1096.594
30.0	4.2038e-06	0.65527	7.02131e-05	1096.601
30.0	4.33325e-06	0.661858	8.53217e-05	1096.578
30.0	4.60225e-06	0.668572	0.000103682	1096.617
30.0	4.7936e-06	0.675404	0.000125992	1096.612
30.0	5.18151e-06	0.682355	0.000153104	1096.604
30.0	5.58465e-06	0.689411	0.000186049	1096.591
30.0	6.10994e-06	0.696569	0.000226083	1096.593
30.0	6.90446e-06	0.70382	0.000274733	1096.597
30.0	7.92129e-06	0.711146	0.000333851	1096.592
30.0	9.26527e-06	0.718542	0.00040569	1096.597
30.0	1.09769e-05	0.726003	0.000492988	1096.584
30.0	1.3185e-05	0.733521	0.00059907	1096.579
30.0	1.61185e-05	0.741092	0.00072798	1096.603
30.0	1.99448e-05	0.748715	0.000884629	1096.598
30.0	2.48039e-05	0.75639	0.00107499	1096.613
30.0	3.11858e-05	0.764155	0.00130631	1096.595
30.0	3.9223e-05	0.772017	0.0015874	1096.585
30.0	4.95249e-05	0.779994	0.00192898	1096.581
30.0	6.29153e-05	0.788139	0.00234407	1096.6
30.0	7.97562e-05	0.796494	0.00284847	1096.594
30.0	0.000100805	0.805127	0.00346142	1096.591
30.0	0.000127275	0.814123	0.00420626	1096.607
30.0	0.000160146	0.823563	0.00511137	1096.592
30.0	0.000200948	0.833563	0.00621125	1096.606
30.0	0.000251338	0.844257	0.00754781	1096.604
30.0	0.000313835	0.855789	0.00917197	1096.606
30.0	0.000390092	0.8683	0.0111456	1096.604
30.0	0.000482481	0.882014	0.013544	1096.571
30.0	0.000595233	0.897092	0.0164584	1096.598
30.0	0.000732033	0.913696	0.02	1096.594
30.0	0.000732284	0.913502	0.02	1096.588
30.0	0.000595852	0.896638	0.0164584	1096.585
30.0	0.000483273	0.88145	0.013544	1096.617
30.0	0.00039068	0.867697	0.0111456	1096.579
30.0	0.000314009	0.85517	0.00917197	1096.578
30.0	0.000252022	0.843652	0.00754781	1096.597
30.0	0.000201129	0.83299	0.00621125	1096.57
30.0	0.000160381	0.823021	0.00511137	1096.586
30.0	0.000127647	0.813614	0.00420626	1096.611
30.0	0.000101133	0.804652	0.00346142	1096.61
30.0	7.98694e-05	0.796044	0.00284847	1096.582
30.0	6.27744e-05	0.787718	0.00234407	1096.581
30.0	4.98246e-05	0.779602	0.00192898	1096.583
30.0	3.94058e-05	0.771649	0.0015874	1096.583
30.0	3.11811e-05	0.763814	0.00130631	1096.612
30.0	2.48388e-05	0.756069	0.00107499	1096.593
30.0	1.99865e-05	0.74841	0.000884629	1096.588
30.0	1.6201e-05	0.740805	0.00072798	1096.613
30.0	1.32155e-05	0.733251	0.00059907	1096.61
30.0	1.09443e-05	0.725743	0.000492988	1096.614
30.0	9.27671e-06	0.718296	0.00040569	1096.615
30.0	7.92604e-06	0.710905	0.000333851	1096.606
30.0	6.91225e-06	0.703591	0.000274733	1096.607
30.0	6.14792e-06	0.696354	0.000226083	1096.623
30.0	5.60395e-06	0.689198	0.000186049	1096.614
30.0	5.16138e-06	0.682149	0.000153104	1096.602
30.0	4.81861e-06	0.675207	0.000125992	1096.613
30.0	4.59771e-06	0.668379	0.000103682	1096.62
30.0	4.3887e-06	0.661679	8.53217e-05	1096.634
30.0	4.25355e-06	0.655107	7.02131e-05	1096.615
30.0	4.13506e-06	0.648645	5.77798e-05	1096.622
30.0	4.05045e-06	0.64231	4.75482e-05	1096.603
30.0	3.97877e-06	0.636091	3.91284e-05	1096.622
30.0	3.92179e-06	0.629999	3.21996e-05	1096.618
30.0	3.8826e-06	0.624018	2.64977e-05	1096.609
30.0	3.85706e-06	0.618136	2.18056e-05	1096.614
30.0	3.83026e-06	0.61235	1.79443e-05	1096.622
30.0	3.77899e-06	0.606653	1.47667e-05	1096.643
30.0	3.76196e-06	0.601047	1.21518e-05	1096.62
30.0	3.74099e-06	0.595484	1e-05	1096.637
30.0	3.78221e-06	0.595489	1e-05	1096.614
30.0	3.77592e-06	0.601063	1.21518e-05	1096.614
30.0	3.82366e-06	0.60668	1.47667e-05	1096.619
30.0	3.82681e-06	0.612381	1.79443e-05	1096.635
30.0	3.85924e-06	0.618178	2.18056e-05	1096.604
30.0	3.84887e-06	0.624062	2.64977e-05	1096.644
30.0	3.86948e-06	0.630055	3.21996e-05	1096.643
30.0	3.98951e-06	0.636161	3.91284e-05	1096.624
30.0	4.04178e-06	0.642387	4.75482e-05	1096.65
