V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.56154e-06	0.597052	1e-05	1094.039
30.0	3.55485e-06	0.602604	1.21518e-05	1094.055
30.0	3.59943e-06	0.608202	1.47667e-05	1093.983
30.0	3.6146e-06	0.613885	1.79443e-05	1094.039
30.0	3.63398e-06	0.619657	2.18056e-05	1094.049
30.0	3.68887e-06	0.625525	2.64977e-05	1094.035
30.0	3.72007e-06	0.631496	3.21996e-05	1094.048
30.0	3.76142e-06	0.637584	3.91284e-05	1094.021
30.0	3.8561e-06	0.643785	4.75482e-05	1094.044
30.0	3.92042e-06	0.650106	5.77798e-05	1094.035
30.0	3.99741e-06	0.656549	7.02131e-05	1094.043
30.0	4.14198e-06	0.663121	8.53217e-05	1094.033
30.0	4.37775e-06	0.669814	0.000103682	1094.052
30.0	4.64344e-06	0.676631	0.000125992	1094.045
30.0	4.95343e-06	0.68356	0.000153104	1094.025
30.0	5.38424e-06	0.690597	0.000186049	1094.031
30.0	5.93978e-06	0.697739	0.000226083	1094.044
30.0	6.70157e-06	0.704973	0.000274733	1094.048
30.0	7.64864e-06	0.712282	0.000333851	1094.024
30.0	8.98929e-06	0.719669	0.00040569	1094.027
30.0	1.07162e-05	0.727113	0.000492988	1094.039
30.0	1.29868e-05	0.734617	0.00059907	1094.037
30.0	1.58392e-05	0.742169	0.00072798	1094.03
30.0	1.96224e-05	0.74978	0.000884629	1094.041
30.0	2.4489e-05	0.757458	0.00107499	1094.028
30.0	3.09399e-05	0.765204	0.00130631	1094.026
30.0	3.92212e-05	0.77305	0.0015874	1094.039
30.0	4.94636e-05	0.781015	0.00192898	1094.023
30.0	6.24814e-05	0.789151	0.00234407	1094.027
30.0	7.93074e-05	0.797498	0.00284847	1094.046
30.0	0.000100219	0.806131	0.00346142	1094.025
30.0	0.000126301	0.81512	0.00420626	1094.034
30.0	0.000159511	0.824555	0.00511137	1094.028
30.0	0.000200201	0.834551	0.00621125	1094.041
30.0	0.000250346	0.845251	0.00754781	1094.024
30.0	0.000312674	0.856772	0.00917197	1094.02
30.0	0.000388629	0.869301	0.0111456	1094.036
30.0	0.000481283	0.883018	0.013544	1094.04
30.0	0.000593818	0.898109	0.0164584	1094.015
30.0	0.000729895	0.914728	0.02	1094.036
30.0	0.000730132	0.914547	0.02	1094.038
30.0	0.000594151	0.89766	0.0164584	1094.036
30.0	0.000481732	0.88246	0.013544	1094.024
30.0	0.000388837	0.868709	0.0111456	1094.047
