N	R	I
0	975.226	9.7e-05
1	975.221	9.7e-05
2	975.225	9.7e-05
3	975.221	9.7e-05
4	975.231	9.7e-05
5	975.225	9.7e-05
6	975.223	9.7e-05
7	975.23	9.7e-05
8	975.246	9.7e-05
9	975.245	9.7e-05
10	975.221	9.7e-05
11	975.237	9.7e-05
12	975.242	9.7e-05
13	975.233	9.7e-05
14	975.23	9.7e-05
15	975.251	9.7e-05
16	975.243	9.7e-05
17	975.257	9.7e-05
18	975.256	9.7e-05
19	975.248	9.7e-05
20	975.256	9.7e-05
21	975.246	9.7e-05
22	975.25	9.7e-05
23	975.257	9.7e-05
24	975.275	9.7e-05
25	975.267	9.7e-05
26	975.252	9.7e-05
27	975.227	9.7e-05
28	975.248	9.7e-05
29	975.256	9.7e-05
30	975.236	9.7e-05
31	975.235	9.7e-05
32	975.238	9.7e-05
33	975.265	9.7e-05
34	975.273	9.7e-05
35	975.258	9.7e-05
36	975.266	9.7e-05
37	975.257	9.7e-05
38	975.283	9.7e-05
39	975.291	9.7e-05
40	975.282	9.7e-05
41	975.254	9.7e-05
42	975.272	9.7e-05
43	975.266	9.7e-05
44	975.253	9.7e-05
45	975.261	9.7e-05
46	975.267	9.7e-05
47	975.245	9.7e-05
48	975.254	9.7e-05
49	975.249	9.7e-05
50	975.265	9.7e-05
51	975.258	9.7e-05
52	975.242	9.7e-05
53	975.274	9.7e-05
54	975.261	9.7e-05
55	975.284	9.7e-05
56	975.254	9.7e-05
57	975.24	9.7e-05
58	975.254	9.7e-05
59	975.254	9.7e-05
60	975.256	9.7e-05
61	975.254	9.7e-05
62	975.279	9.7e-05
63	975.269	9.7e-05
64	975.268	9.7e-05
65	975.271	9.7e-05
66	975.281	9.7e-05
67	975.266	9.7e-05
68	975.259	9.7e-05
69	975.264	9.7e-05
70	975.27	9.7e-05
71	975.248	9.7e-05
72	975.247	9.7e-05
73	975.258	9.7e-05
74	975.243	9.7e-05
75	975.242	9.7e-05
76	975.246	9.7e-05
77	975.252	9.7e-05
78	975.261	9.7e-05
79	975.241	9.7e-05
80	975.23	9.7e-05
81	975.241	9.7e-05
82	975.231	9.7e-05
83	975.251	9.7e-05
84	975.234	9.7e-05
85	975.263	9.7e-05
86	975.267	9.7e-05
87	975.247	9.7e-05
88	975.269	9.7e-05
89	975.266	9.7e-05
90	975.253	9.7e-05
91	975.257	9.7e-05
92	975.256	9.7e-05
93	975.231	9.7e-05
94	975.232	9.7e-05
95	975.229	9.7e-05
96	975.249	9.7e-05
97	975.263	9.7e-05
98	975.239	9.7e-05
99	975.237	9.7e-05
100	975.255	9.7e-05
101	975.248	9.7e-05
102	975.244	9.7e-05
103	975.267	9.7e-05
104	975.267	9.7e-05
105	975.249	9.7e-05
106	975.269	9.7e-05
107	975.283	9.7e-05
108	975.274	9.7e-05
109	975.27	9.7e-05
110	975.259	9.7e-05
111	975.253	9.7e-05
112	975.253	9.7e-05
113	975.254	9.7e-05
114	975.258	9.7e-05
115	975.238	9.7e-05
116	975.271	9.7e-05
117	975.257	9.7e-05
118	975.242	9.7e-05
119	975.234	9.7e-05
120	975.253	9.7e-05
121	975.268	9.7e-05
122	975.255	9.7e-05
123	975.244	9.7e-05
124	975.265	9.7e-05
125	975.243	9.7e-05
126	975.265	9.7e-05
127	975.274	9.7e-05
128	975.273	9.7e-05
129	975.285	9.7e-05
130	975.255	9.7e-05
131	975.276	9.7e-05
132	975.285	9.7e-05
133	975.286	9.7e-05
134	975.249	9.7e-05
135	975.278	9.7e-05
136	975.262	9.7e-05
137	975.27	9.7e-05
138	975.27	9.7e-05
139	975.256	9.7e-05
140	975.284	9.7e-05
141	975.275	9.7e-05
142	975.269	9.7e-05
143	975.263	9.7e-05
144	975.28	9.7e-05
145	975.282	9.7e-05
146	975.281	9.7e-05
147	975.299	9.7e-05
148	975.287	9.7e-05
149	975.266	9.7e-05
150	975.277	9.7e-05
151	975.279	9.7e-05
152	975.27	9.7e-05
153	975.287	9.7e-05
154	975.288	9.7e-05
155	975.304	9.7e-05
156	975.293	9.7e-05
157	975.28	9.7e-05
158	975.293	9.7e-05
159	975.299	9.7e-05
160	975.286	9.7e-05
161	975.296	9.7e-05
