V_sipm	I_sipm	R_rtd
20.0	-8.43672e-09	1085.414
20.1	1.04027e-08	1085.414
20.2	7.49525e-09	1085.413
20.3	6.27034e-09	1085.402
20.4	5.62303e-09	1085.415
20.5	5.49061e-09	1085.415
20.6	6.1165e-09	1085.418
20.7	3.53116e-09	1085.421
20.8	7.29466e-09	1085.407
20.9	7.32698e-09	1085.41
21.0	6.14649e-09	1085.412
21.1	5.58059e-09	1085.399
21.2	5.97469e-09	1085.416
21.3	7.19986e-09	1085.415
21.4	7.10084e-09	1085.424
21.5	7.26461e-09	1085.41
21.6	6.32199e-09	1085.414
21.7	5.79561e-09	1085.419
21.8	6.11264e-09	1085.417
21.9	7.01085e-09	1085.405
22.0	7.82915e-09	1085.431
22.1	6.61249e-09	1085.397
22.2	6.08706e-09	1085.42
22.3	6.25616e-09	1085.41
22.4	7.04578e-09	1085.401
22.5	7.18761e-09	1085.426
22.6	7.94566e-09	1085.415
22.7	7.31043e-09	1085.398
22.8	4.34151e-09	1085.4
22.9	6.49618e-09	1085.406
23.0	6.29051e-09	1085.414
23.1	7.29489e-09	1085.402
23.2	8.29757e-09	1085.396
23.3	7.65131e-09	1085.405
23.4	6.81806e-09	1085.408
23.5	6.87261e-09	1085.416
23.6	7.18863e-09	1085.406
23.7	8.09014e-09	1085.413
23.8	8.87647e-09	1085.41
23.9	5.66252e-09	1085.412
24.0	8.10472e-09	1085.41
24.1	8.03117e-09	1085.421
24.2	8.71012e-09	1085.402
24.3	1.03608e-08	1085.417
24.4	1.09137e-08	1085.422
24.5	1.23125e-08	1085.429
24.6	1.69108e-08	1085.411
24.7	4.51249e-08	1085.411
24.8	4.40225e-07	1085.422
24.9	2.24859e-06	1085.418
25.0	5.23082e-06	1085.411
25.1	9.33899e-06	1085.408
25.2	1.4714e-05	1085.424
25.3	2.08828e-05	1085.432
25.4	2.81405e-05	1085.424
25.5	3.60683e-05	1085.407
25.6	4.50769e-05	1085.418
25.7	5.457e-05	1085.401
25.8	6.51323e-05	1085.421
25.9	7.5953e-05	1085.393
26.0	8.75167e-05	1085.405
26.1	0.000100045	1085.416
26.2	0.000112744	1085.412
26.3	0.000126352	1085.42
26.4	0.00014038	1085.409
26.5	0.000155276	1085.433
26.6	0.000170199	1085.417
26.7	0.000186198	1085.393
26.8	0.000202325	1085.413
26.9	0.000218775	1085.401
27.0	0.0002364	1085.398
27.1	0.000254243	1085.409
27.2	0.000273151	1085.411
27.3	0.00029182	1085.417
27.4	0.00031175	1085.424
27.5	0.000331436	1085.424
27.6	0.000352132	1085.43
27.7	0.000373455	1085.418
27.8	0.000395724	1085.422
27.9	0.000417887	1085.417
28.0	0.000440631	1085.423
28.1	0.000464911	1085.39
28.2	0.000488864	1085.415
28.3	0.000514699	1085.402
28.4	0.00054057	1085.424
28.5	0.000568578	1085.403
28.6	0.000595352	1085.408
28.7	0.000625278	1085.415
28.8	0.000654024	1085.422
28.9	0.000684143	1085.412
29.0	0.000715999	1085.415
29.1	0.000748244	1085.421
29.2	0.000782361	1085.421
29.3	0.000816747	1085.426
29.4	0.000854117	1085.419
29.5	0.000891054	1085.415
29.6	0.000931247	1085.408
29.7	0.00097029	1085.418
29.8	0.00101253	1085.413
29.9	0.00105731	1085.416
