V_sipm	I_sipm	R_rtd
20.0	-8.30109e-09	1085.499
20.1	8.63955e-09	1085.536
20.2	5.63556e-09	1085.528
20.3	5.42474e-09	1085.51
20.4	6.23085e-09	1085.503
20.5	6.01769e-09	1085.511
20.6	7.44836e-09	1085.522
20.7	6.62196e-09	1085.516
20.8	3.24361e-09	1085.494
20.9	5.90935e-09	1085.507
21.0	7.33808e-09	1085.515
21.1	6.86802e-09	1085.518
21.2	5.87298e-09	1085.525
21.3	5.68479e-09	1085.511
21.4	6.24964e-09	1085.524
21.5	7.57922e-09	1085.503
21.6	7.66571e-09	1085.511
21.7	7.10237e-09	1085.512
21.8	6.31803e-09	1085.513
21.9	3.90849e-09	1085.524
22.0	5.93238e-09	1085.503
22.1	5.96859e-09	1085.509
22.2	7.34952e-09	1085.5
22.3	7.38394e-09	1085.5
22.4	6.8574e-09	1085.517
22.5	7.96754e-09	1085.515
22.6	7.00406e-09	1085.522
22.7	6.98694e-09	1085.505
22.8	6.21763e-09	1085.507
22.9	6.51243e-09	1085.518
23.0	4.3542e-09	1085.504
23.1	7.49084e-09	1085.518
23.2	8.24639e-09	1085.529
23.3	7.55649e-09	1085.51
23.4	6.80765e-09	1085.517
23.5	6.81461e-09	1085.502
23.6	8.33856e-09	1085.509
23.7	8.37276e-09	1085.513
23.8	8.15606e-09	1085.506
23.9	7.6636e-09	1085.51
24.0	7.74996e-09	1085.513
24.1	6.10168e-09	1085.501
24.2	9.11596e-09	1085.5
24.3	1.04958e-08	1085.51
24.4	1.06701e-08	1085.501
24.5	1.22742e-08	1085.526
24.6	1.68915e-08	1085.513
24.7	4.46537e-08	1085.506
24.8	4.31009e-07	1085.524
24.9	2.23004e-06	1085.513
25.0	5.20335e-06	1085.508
25.1	9.30126e-06	1085.526
25.2	1.46536e-05	1085.525
25.3	2.08029e-05	1085.513
25.4	2.81208e-05	1085.513
25.5	3.60335e-05	1085.522
25.6	4.50668e-05	1085.537
25.7	5.45599e-05	1085.544
25.8	6.50655e-05	1085.514
25.9	7.59139e-05	1085.522
26.0	8.74473e-05	1085.524
26.1	0.000100122	1085.505
26.2	0.000112913	1085.514
26.3	0.000126572	1085.522
26.4	0.000140554	1085.513
26.5	0.000155426	1085.525
26.6	0.000170474	1085.557
26.7	0.000186576	1085.523
26.8	0.000202806	1085.5
26.9	0.0002193	1085.536
27.0	0.000237003	1085.517
27.1	0.000254938	1085.507
27.2	0.000273524	1085.502
27.3	0.000292195	1085.503
27.4	0.000311906	1085.502
27.5	0.000331801	1085.529
27.6	0.000352613	1085.509
27.7	0.000373801	1085.504
27.8	0.000396196	1085.518
27.9	0.000419161	1085.52
28.0	0.000441359	1085.498
28.1	0.000465776	1085.522
28.2	0.000489956	1085.499
28.3	0.000515919	1085.497
28.4	0.000541608	1085.495
28.5	0.000568755	1085.525
28.6	0.000596289	1085.5
28.7	0.000625146	1085.518
28.8	0.000654438	1085.526
28.9	0.000684505	1085.522
29.0	0.000717156	1085.536
29.1	0.000748878	1085.531
29.2	0.000783968	1085.523
29.3	0.000818641	1085.517
29.4	0.0008546	1085.523
29.5	0.000891881	1085.537
29.6	0.000932166	1085.533
29.7	0.000972483	1085.536
29.8	0.00101458	1085.538
29.9	0.00105792	1085.538
