V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.58472e-06	0.597321	1e-05	1093.6
30.0	3.51714e-06	0.602844	1.21518e-05	1093.589
30.0	3.61843e-06	0.608435	1.47667e-05	1093.607
30.0	3.56859e-06	0.61411	1.79443e-05	1093.587
30.0	3.61068e-06	0.619879	2.18056e-05	1093.583
30.0	3.72155e-06	0.625747	2.64977e-05	1093.587
30.0	3.71608e-06	0.631714	3.21996e-05	1093.596
30.0	3.62372e-06	0.6378	3.91284e-05	1093.593
30.0	3.759e-06	0.643994	4.75482e-05	1093.593
30.0	3.9047e-06	0.650314	5.77798e-05	1093.61
30.0	4.03464e-06	0.656753	7.02131e-05	1093.588
30.0	4.09307e-06	0.663315	8.53217e-05	1093.592
30.0	4.29379e-06	0.670007	0.000103682	1093.586
30.0	4.5944e-06	0.676823	0.000125992	1093.603
30.0	4.89312e-06	0.68375	0.000153104	1093.591
30.0	5.35039e-06	0.690783	0.000186049	1093.594
30.0	5.9099e-06	0.697927	0.000226083	1093.596
30.0	6.61958e-06	0.705153	0.000274733	1093.578
30.0	7.69015e-06	0.712464	0.000333851	1093.602
30.0	8.85951e-06	0.719845	0.00040569	1093.596
30.0	1.06613e-05	0.727291	0.000492988	1093.603
30.0	1.28402e-05	0.734795	0.00059907	1093.613
30.0	1.57745e-05	0.742347	0.00072798	1093.58
30.0	1.96444e-05	0.749959	0.000884629	1093.603
30.0	2.44246e-05	0.757622	0.00107499	1093.601
30.0	3.08937e-05	0.765375	0.00130631	1093.592
30.0	3.88941e-05	0.773226	0.0015874	1093.598
30.0	4.91288e-05	0.781196	0.00192898	1093.611
30.0	6.25646e-05	0.789342	0.00234407	1093.607
30.0	7.94381e-05	0.797696	0.00284847	1093.601
30.0	9.9749e-05	0.806331	0.00346142	1093.589
30.0	0.00012642	0.815325	0.00420626	1093.601
30.0	0.000159087	0.824775	0.00511137	1093.587
30.0	0.000200388	0.834793	0.00621125	1093.595
30.0	0.000249848	0.845498	0.00754781	1093.585
30.0	0.000311647	0.857056	0.00917197	1093.583
30.0	0.000388138	0.86961	0.0111456	1093.597
30.0	0.000478667	0.883354	0.013544	1093.608
30.0	0.000591965	0.898487	0.0164584	1093.606
30.0	0.000728543	0.915161	0.02	1093.602
30.0	0.000727646	0.914942	0.02	1093.619
30.0	0.000592721	0.897975	0.0164584	1093.598
30.0	0.0004798	0.882724	0.013544	1093.606
30.0	0.000389384	0.86893	0.0111456	1093.593
30.0	0.000311649	0.856373	0.00917197	1093.593
30.0	0.000250206	0.844829	0.00754781	1093.585
30.0	0.000199876	0.834146	0.00621125	1093.599
30.0	0.000159506	0.824162	0.00511137	1093.602
30.0	0.000126768	0.81475	0.00420626	1093.611
30.0	0.000100494	0.805786	0.00346142	1093.602
30.0	7.94753e-05	0.797183	0.00284847	1093.586
30.0	6.25876e-05	0.78886	0.00234407	1093.587
30.0	4.91999e-05	0.780748	0.00192898	1093.59
30.0	3.87515e-05	0.772806	0.0015874	1093.598
30.0	3.0838e-05	0.764984	0.00130631	1093.594
30.0	2.45169e-05	0.757253	0.00107499	1093.591
30.0	1.95673e-05	0.749617	0.000884629	1093.586
30.0	1.56682e-05	0.742018	0.00072798	1093.606
30.0	1.30294e-05	0.734481	0.00059907	1093.593
30.0	1.07695e-05	0.726995	0.000492988	1093.602
30.0	8.82027e-06	0.719567	0.00040569	1093.594
30.0	7.7596e-06	0.712194	0.000333851	1093.6
30.0	6.84393e-06	0.704897	0.000274733	1093.596
30.0	5.99549e-06	0.697676	0.000226083	1093.597
30.0	5.34677e-06	0.690546	0.000186049	1093.586
30.0	5.02974e-06	0.68352	0.000153104	1093.602
30.0	4.64967e-06	0.676602	0.000125992	1093.6
30.0	4.41432e-06	0.669797	0.000103682	1093.595
30.0	4.15517e-06	0.663113	8.53217e-05	1093.603
30.0	3.97994e-06	0.656555	7.02131e-05	1093.591
30.0	3.95626e-06	0.65012	5.77798e-05	1093.594
30.0	3.84569e-06	0.64381	4.75482e-05	1093.606
30.0	3.81394e-06	0.637619	3.91284e-05	1093.593
30.0	3.74887e-06	0.631545	3.21996e-05	1093.597
30.0	3.69036e-06	0.625577	2.64977e-05	1093.598
30.0	3.58134e-06	0.619715	2.18056e-05	1093.625
30.0	3.58389e-06	0.613951	1.79443e-05	1093.623
30.0	3.56244e-06	0.608279	1.47667e-05	1093.604
30.0	3.54575e-06	0.602686	1.21518e-05	1093.612
30.0	3.57301e-06	0.597161	1e-05	1093.596
