V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.49783e-06	0.597294	1e-05	1093.643
30.0	3.53642e-06	0.602817	1.21518e-05	1093.651
30.0	3.50696e-06	0.608408	1.47667e-05	1093.659
30.0	3.58891e-06	0.614085	1.79443e-05	1093.662
30.0	3.53407e-06	0.619849	2.18056e-05	1093.653
30.0	3.55665e-06	0.625717	2.64977e-05	1093.666
30.0	3.64373e-06	0.631684	3.21996e-05	1093.651
30.0	3.68451e-06	0.637767	3.91284e-05	1093.66
30.0	3.75694e-06	0.643962	4.75482e-05	1093.66
30.0	3.8214e-06	0.650281	5.77798e-05	1093.66
30.0	4.00801e-06	0.656722	7.02131e-05	1093.653
30.0	4.177e-06	0.663285	8.53217e-05	1093.638
30.0	4.39193e-06	0.669975	0.000103682	1093.663
30.0	4.60094e-06	0.676791	0.000125992	1093.644
30.0	4.91822e-06	0.683719	0.000153104	1093.652
30.0	5.2947e-06	0.690751	0.000186049	1093.643
30.0	5.84931e-06	0.69789	0.000226083	1093.651
30.0	6.68452e-06	0.705123	0.000274733	1093.653
30.0	7.69881e-06	0.712431	0.000333851	1093.652
30.0	9.05678e-06	0.719815	0.00040569	1093.665
30.0	1.08485e-05	0.727261	0.000492988	1093.657
30.0	1.27467e-05	0.734766	0.00059907	1093.666
30.0	1.58433e-05	0.742319	0.00072798	1093.651
30.0	1.97464e-05	0.749928	0.000884629	1093.651
30.0	2.45315e-05	0.75759	0.00107499	1093.661
30.0	3.08121e-05	0.765347	0.00130631	1093.663
30.0	3.87823e-05	0.773193	0.0015874	1093.663
30.0	4.91562e-05	0.781165	0.00192898	1093.663
30.0	6.25167e-05	0.789309	0.00234407	1093.662
30.0	7.94847e-05	0.797668	0.00284847	1093.66
30.0	9.9823e-05	0.806305	0.00346142	1093.648
30.0	0.000125772	0.815295	0.00420626	1093.649
30.0	0.000158844	0.824746	0.00511137	1093.655
30.0	0.000199631	0.834764	0.00621125	1093.646
30.0	0.000250049	0.845472	0.00754781	1093.655
30.0	0.000312322	0.857027	0.00917197	1093.659
30.0	0.000388039	0.869577	0.0111456	1093.649
30.0	0.000480814	0.883327	0.013544	1093.656
30.0	0.000593073	0.898458	0.0164584	1093.653
30.0	0.000727654	0.915127	0.02	1093.668
30.0	0.000728331	0.914914	0.02	1093.665
30.0	0.000592989	0.897948	0.0164584	1093.634
30.0	0.00048069	0.8827	0.013544	1093.645
30.0	0.000388975	0.868904	0.0111456	1093.638
30.0	0.000312272	0.856345	0.00917197	1093.646
30.0	0.000250238	0.844797	0.00754781	1093.64
30.0	0.0002003	0.834114	0.00621125	1093.645
30.0	0.000158963	0.824135	0.00511137	1093.661
30.0	0.000126511	0.814722	0.00420626	1093.654
30.0	0.000100137	0.805755	0.00346142	1093.647
30.0	7.87857e-05	0.797153	0.00284847	1093.63
30.0	6.27762e-05	0.788827	0.00234407	1093.648
30.0	4.94487e-05	0.780717	0.00192898	1093.66
30.0	3.92051e-05	0.772771	0.0015874	1093.652
30.0	3.11297e-05	0.764945	0.00130631	1093.648
30.0	2.47695e-05	0.757213	0.00107499	1093.63
30.0	1.95244e-05	0.749584	0.000884629	1093.666
30.0	1.58371e-05	0.741987	0.00072798	1093.66
30.0	1.29023e-05	0.734449	0.00059907	1093.656
30.0	1.06782e-05	0.726962	0.000492988	1093.643
30.0	9.01103e-06	0.719533	0.00040569	1093.638
30.0	7.64908e-06	0.712161	0.000333851	1093.624
30.0	6.73989e-06	0.704863	0.000274733	1093.639
30.0	5.93552e-06	0.697644	0.000226083	1093.645
30.0	5.4063e-06	0.690514	0.000186049	1093.651
30.0	4.8784e-06	0.683489	0.000153104	1093.648
30.0	4.73523e-06	0.67657	0.000125992	1093.661
30.0	4.36866e-06	0.66976	0.000103682	1093.653
30.0	4.18144e-06	0.663081	8.53217e-05	1093.675
30.0	4.01538e-06	0.656523	7.02131e-05	1093.643
30.0	3.9177e-06	0.650086	5.77798e-05	1093.661
30.0	3.91645e-06	0.643776	4.75482e-05	1093.658
30.0	3.77438e-06	0.637581	3.91284e-05	1093.623
30.0	3.609e-06	0.631506	3.21996e-05	1093.635
30.0	3.66711e-06	0.625545	2.64977e-05	1093.663
30.0	3.66557e-06	0.619684	2.18056e-05	1093.652
30.0	3.61092e-06	0.613919	1.79443e-05	1093.639
30.0	3.596e-06	0.608241	1.47667e-05	1093.645
30.0	3.58649e-06	0.60265	1.21518e-05	1093.649
30.0	3.55967e-06	0.597128	1e-05	1093.627
