V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.48997e-06	0.597334	1e-05	1093.584
30.0	3.55263e-06	0.602858	1.21518e-05	1093.588
30.0	3.55183e-06	0.608448	1.47667e-05	1093.577
30.0	3.5656e-06	0.614123	1.79443e-05	1093.58
30.0	3.52899e-06	0.619889	2.18056e-05	1093.588
30.0	3.66747e-06	0.625757	2.64977e-05	1093.574
30.0	3.70267e-06	0.631722	3.21996e-05	1093.588
30.0	3.6704e-06	0.637807	3.91284e-05	1093.579
30.0	3.70759e-06	0.644005	4.75482e-05	1093.575
30.0	3.89708e-06	0.650322	5.77798e-05	1093.58
30.0	4.01595e-06	0.656766	7.02131e-05	1093.574
30.0	4.11598e-06	0.663327	8.53217e-05	1093.58
30.0	4.33474e-06	0.67002	0.000103682	1093.604
30.0	4.64834e-06	0.676836	0.000125992	1093.583
30.0	4.91357e-06	0.683761	0.000153104	1093.589
30.0	5.41657e-06	0.690793	0.000186049	1093.582
30.0	5.95835e-06	0.697933	0.000226083	1093.609
30.0	6.73032e-06	0.705161	0.000274733	1093.569
30.0	7.74139e-06	0.712474	0.000333851	1093.592
30.0	8.90593e-06	0.719855	0.00040569	1093.581
30.0	1.05474e-05	0.727298	0.000492988	1093.605
30.0	1.2931e-05	0.734803	0.00059907	1093.594
30.0	1.57584e-05	0.742357	0.00072798	1093.589
30.0	1.93856e-05	0.749969	0.000884629	1093.59
30.0	2.45991e-05	0.757627	0.00107499	1093.589
30.0	3.08566e-05	0.765376	0.00130631	1093.573
30.0	3.89429e-05	0.773228	0.0015874	1093.585
30.0	4.90686e-05	0.781198	0.00192898	1093.571
30.0	6.2464e-05	0.789341	0.00234407	1093.577
30.0	7.87582e-05	0.797697	0.00284847	1093.579
30.0	9.97897e-05	0.806337	0.00346142	1093.587
30.0	0.000126248	0.815329	0.00420626	1093.587
30.0	0.00015837	0.824777	0.00511137	1093.577
30.0	0.000199619	0.834791	0.00621125	1093.58
30.0	0.000250463	0.845504	0.00754781	1093.585
30.0	0.000311273	0.857058	0.00917197	1093.589
30.0	0.000387587	0.869608	0.0111456	1093.581
30.0	0.000479844	0.883361	0.013544	1093.576
30.0	0.000592519	0.898488	0.0164584	1093.582
30.0	0.000729252	0.91516	0.02	1093.575
30.0	0.000727003	0.914948	0.02	1093.573
30.0	0.000593891	0.897977	0.0164584	1093.561
30.0	0.000481408	0.882729	0.013544	1093.572
30.0	0.000387166	0.868935	0.0111456	1093.558
30.0	0.000313136	0.856378	0.00917197	1093.58
30.0	0.000250661	0.844832	0.00754781	1093.565
30.0	0.000199729	0.834155	0.00621125	1093.572
30.0	0.00015899	0.824165	0.00511137	1093.583
30.0	0.000126399	0.814749	0.00420626	1093.571
30.0	0.000100019	0.805786	0.00346142	1093.577
30.0	7.89448e-05	0.797187	0.00284847	1093.567
30.0	6.24802e-05	0.788863	0.00234407	1093.568
30.0	4.91817e-05	0.78075	0.00192898	1093.578
30.0	3.87961e-05	0.77281	0.0015874	1093.577
30.0	3.09002e-05	0.764984	0.00130631	1093.577
30.0	2.44937e-05	0.757252	0.00107499	1093.563
30.0	1.96908e-05	0.749623	0.000884629	1093.564
30.0	1.55816e-05	0.742025	0.00072798	1093.578
30.0	1.28736e-05	0.734491	0.00059907	1093.564
30.0	1.08637e-05	0.727003	0.000492988	1093.564
30.0	8.98625e-06	0.71957	0.00040569	1093.589
30.0	7.7637e-06	0.7122	0.000333851	1093.583
30.0	6.58794e-06	0.704903	0.000274733	1093.574
30.0	5.92882e-06	0.697684	0.000226083	1093.571
30.0	5.46044e-06	0.690555	0.000186049	1093.556
30.0	4.91959e-06	0.683527	0.000153104	1093.579
30.0	4.66185e-06	0.676611	0.000125992	1093.569
30.0	4.43085e-06	0.669802	0.000103682	1093.576
30.0	4.23549e-06	0.66312	8.53217e-05	1093.57
30.0	4.04972e-06	0.656564	7.02131e-05	1093.568
30.0	3.91759e-06	0.65013	5.77798e-05	1093.566
30.0	3.79496e-06	0.643815	4.75482e-05	1093.568
30.0	3.76497e-06	0.637627	3.91284e-05	1093.568
30.0	3.75773e-06	0.63155	3.21996e-05	1093.57
30.0	3.69586e-06	0.625584	2.64977e-05	1093.563
30.0	3.59229e-06	0.619718	2.18056e-05	1093.567
30.0	3.51082e-06	0.613952	1.79443e-05	1093.575
30.0	3.65625e-06	0.60828	1.47667e-05	1093.572
30.0	3.55611e-06	0.602691	1.21518e-05	1093.567
30.0	3.57942e-06	0.597166	1e-05	1093.571
