N	R	I
0	919.774	9.7e-05
1	919.762	9.7e-05
2	919.764	9.7e-05
3	919.793	9.7e-05
4	919.768	9.7e-05
5	919.792	9.7e-05
6	919.782	9.7e-05
7	919.789	9.7e-05
8	919.775	9.7e-05
9	919.791	9.7e-05
10	919.793	9.7e-05
11	919.778	9.7e-05
12	919.774	9.7e-05
13	919.799	9.7e-05
14	919.782	9.7e-05
15	919.793	9.7e-05
16	919.791	9.7e-05
17	919.768	9.7e-05
18	919.759	9.7e-05
19	919.768	9.7e-05
20	919.773	9.7e-05
21	919.77	9.7e-05
22	919.788	9.7e-05
23	919.791	9.7e-05
24	919.772	9.7e-05
25	919.783	9.7e-05
26	919.803	9.7e-05
27	919.771	9.7e-05
28	919.773	9.7e-05
29	919.756	9.7e-05
30	919.76	9.7e-05
31	919.783	9.7e-05
32	919.785	9.7e-05
33	919.779	9.7e-05
34	919.768	9.7e-05
35	919.795	9.7e-05
36	919.793	9.7e-05
37	919.783	9.7e-05
38	919.807	9.7e-05
39	919.791	9.7e-05
40	919.819	9.7e-05
41	919.807	9.7e-05
42	919.801	9.7e-05
43	919.836	9.7e-05
44	919.807	9.7e-05
45	919.795	9.7e-05
46	919.806	9.7e-05
47	919.807	9.7e-05
48	919.832	9.7e-05
49	919.797	9.7e-05
50	919.802	9.7e-05
51	919.805	9.7e-05
52	919.8	9.7e-05
53	919.79	9.7e-05
54	919.783	9.7e-05
55	919.79	9.7e-05
56	919.773	9.7e-05
57	919.791	9.7e-05
58	919.787	9.7e-05
59	919.813	9.7e-05
60	919.819	9.7e-05
61	919.813	9.7e-05
62	919.798	9.7e-05
63	919.794	9.7e-05
64	919.797	9.7e-05
65	919.807	9.7e-05
66	919.81	9.7e-05
67	919.809	9.7e-05
68	919.813	9.7e-05
69	919.8	9.7e-05
70	919.796	9.7e-05
71	919.807	9.7e-05
72	919.806	9.7e-05
73	919.802	9.7e-05
74	919.797	9.7e-05
75	919.793	9.7e-05
76	919.801	9.7e-05
77	919.809	9.7e-05
78	919.791	9.7e-05
79	919.814	9.7e-05
80	919.797	9.7e-05
81	919.797	9.7e-05
82	919.795	9.7e-05
83	919.811	9.7e-05
84	919.794	9.7e-05
85	919.794	9.7e-05
86	919.802	9.7e-05
87	919.803	9.7e-05
88	919.805	9.7e-05
89	919.806	9.7e-05
90	919.799	9.7e-05
91	919.802	9.7e-05
92	919.808	9.7e-05
93	919.791	9.7e-05
94	919.763	9.7e-05
95	919.778	9.7e-05
96	919.784	9.7e-05
97	919.816	9.7e-05
98	919.804	9.7e-05
99	919.804	9.7e-05
