N	R	I
0	1180.96	9.7e-05
1	1180.98	9.7e-05
2	1180.97	9.7e-05
3	1180.97	9.7e-05
4	1180.96	9.7e-05
5	1180.95	9.7e-05
6	1180.97	9.7e-05
7	1180.97	9.7e-05
8	1181.0	9.7e-05
9	1180.96	9.7e-05
10	1180.99	9.7e-05
11	1180.98	9.7e-05
12	1180.99	9.7e-05
13	1181.0	9.7e-05
14	1180.99	9.7e-05
15	1180.98	9.7e-05
16	1180.99	9.7e-05
17	1180.97	9.7e-05
18	1180.97	9.7e-05
19	1180.96	9.7e-05
20	1180.98	9.7e-05
21	1180.97	9.7e-05
22	1180.98	9.7e-05
23	1180.97	9.7e-05
24	1181.0	9.7e-05
25	1180.99	9.7e-05
26	1181.0	9.7e-05
27	1180.99	9.7e-05
28	1181.0	9.7e-05
29	1181.0	9.7e-05
30	1181.0	9.7e-05
31	1181.0	9.7e-05
32	1181.0	9.7e-05
33	1180.98	9.7e-05
34	1181.01	9.7e-05
35	1180.99	9.7e-05
36	1180.99	9.7e-05
37	1180.99	9.7e-05
38	1180.98	9.7e-05
39	1181.0	9.7e-05
40	1180.99	9.7e-05
41	1181.0	9.7e-05
42	1181.0	9.7e-05
43	1181.01	9.7e-05
44	1181.01	9.7e-05
45	1181.02	9.7e-05
46	1181.02	9.7e-05
47	1181.01	9.7e-05
48	1181.01	9.7e-05
49	1181.02	9.7e-05
50	1181.03	9.7e-05
51	1181.02	9.7e-05
52	1181.02	9.7e-05
53	1181.01	9.7e-05
54	1180.99	9.7e-05
55	1181.01	9.7e-05
56	1181.02	9.7e-05
57	1181.02	9.7e-05
58	1181.0	9.7e-05
59	1181.01	9.7e-05
60	1181.02	9.7e-05
61	1181.01	9.7e-05
62	1181.02	9.7e-05
63	1181.01	9.7e-05
64	1181.0	9.7e-05
65	1181.02	9.7e-05
66	1181.01	9.7e-05
67	1181.02	9.7e-05
68	1181.03	9.7e-05
69	1181.03	9.7e-05
70	1181.02	9.7e-05
71	1181.01	9.7e-05
72	1181.03	9.7e-05
73	1181.04	9.7e-05
74	1181.03	9.7e-05
75	1181.03	9.7e-05
76	1181.03	9.7e-05
77	1181.02	9.7e-05
78	1181.03	9.7e-05
79	1181.05	9.7e-05
80	1181.04	9.7e-05
81	1181.03	9.7e-05
82	1181.04	9.7e-05
83	1181.06	9.7e-05
84	1181.04	9.7e-05
85	1181.04	9.7e-05
86	1181.05	9.7e-05
87	1181.04	9.7e-05
88	1181.03	9.7e-05
89	1181.04	9.7e-05
90	1181.06	9.7e-05
91	1181.04	9.7e-05
92	1181.02	9.7e-05
93	1181.03	9.7e-05
94	1181.05	9.7e-05
95	1181.03	9.7e-05
96	1181.04	9.7e-05
97	1181.04	9.7e-05
98	1181.03	9.7e-05
99	1181.04	9.7e-05
