N	R	I
0	855.639	9.7e-05
1	855.648	9.7e-05
2	855.648	9.7e-05
3	855.642	9.7e-05
4	855.628	9.7e-05
5	855.635	9.7e-05
6	855.631	9.7e-05
7	855.635	9.7e-05
8	855.615	9.7e-05
9	855.622	9.7e-05
10	855.642	9.7e-05
11	855.629	9.7e-05
12	855.624	9.7e-05
13	855.662	9.7e-05
14	855.614	9.7e-05
15	855.63	9.7e-05
16	855.622	9.7e-05
17	855.595	9.7e-05
18	855.589	9.7e-05
19	855.621	9.7e-05
20	855.625	9.7e-05
21	855.6	9.7e-05
22	855.624	9.7e-05
23	855.619	9.7e-05
24	855.638	9.7e-05
25	855.624	9.7e-05
26	855.634	9.7e-05
27	855.617	9.7e-05
28	855.631	9.7e-05
29	855.618	9.7e-05
30	855.628	9.7e-05
31	855.632	9.7e-05
32	855.613	9.7e-05
33	855.602	9.7e-05
34	855.616	9.7e-05
35	855.619	9.7e-05
36	855.614	9.7e-05
37	855.634	9.7e-05
38	855.639	9.7e-05
39	855.632	9.7e-05
40	855.62	9.7e-05
41	855.635	9.7e-05
42	855.636	9.7e-05
43	855.628	9.7e-05
44	855.634	9.7e-05
45	855.632	9.7e-05
46	855.641	9.7e-05
47	855.616	9.7e-05
48	855.631	9.7e-05
49	855.635	9.7e-05
50	855.658	9.7e-05
51	855.635	9.7e-05
52	855.628	9.7e-05
53	855.633	9.7e-05
54	855.628	9.7e-05
55	855.604	9.7e-05
56	855.636	9.7e-05
57	855.626	9.7e-05
58	855.621	9.7e-05
59	855.613	9.7e-05
60	855.632	9.7e-05
61	855.614	9.7e-05
62	855.614	9.7e-05
63	855.62	9.7e-05
64	855.613	9.7e-05
65	855.631	9.7e-05
66	855.619	9.7e-05
67	855.606	9.7e-05
68	855.606	9.7e-05
69	855.605	9.7e-05
70	855.604	9.7e-05
71	855.604	9.7e-05
72	855.595	9.7e-05
73	855.597	9.7e-05
74	855.617	9.7e-05
75	855.607	9.7e-05
76	855.601	9.7e-05
77	855.608	9.7e-05
78	855.603	9.7e-05
79	855.596	9.7e-05
80	855.61	9.7e-05
81	855.615	9.7e-05
82	855.612	9.7e-05
83	855.621	9.7e-05
84	855.653	9.7e-05
85	855.641	9.7e-05
86	855.609	9.7e-05
87	855.591	9.7e-05
88	855.604	9.7e-05
89	855.608	9.7e-05
90	855.593	9.7e-05
91	855.616	9.7e-05
92	855.608	9.7e-05
93	855.635	9.7e-05
94	855.598	9.7e-05
95	855.607	9.7e-05
96	855.617	9.7e-05
97	855.619	9.7e-05
98	855.588	9.7e-05
99	855.575	9.7e-05
